@relation hbase-0-train0

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data

2,3,31,4.06904,8698,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,676,1,1,3.02,1,0,0,0,-1
1,2,13,3.08684,166,166,474.54,0,2,13.77,0.15,1,0.96,1,-1
1,2,17,3.44,402,402,454.76,0,2,6.16,0.18,2,1.95,2,-1
1,2,11,2.63403,457,273,635.55,0,1,6.4,0.45,5,4.73,5,-1
2,2,16,3.56073,181,139,564.38,0,2,5.71,0.88,7,6.95,12,1
2,2,2,0.811278,4,0,112.5,0,2,8.85,4.5,9,8.93,8,-1
1,1,2,0,0,0,136,0,2,8.44,1,10,9.93,1,-1
3,4,4,0.823859,56,21,502.25,0,2,2.08,4,11,10.92,17,-1
1,2,24,2.68346,1901,616,384.38,0,3,8.36,0.63,12,11.77,9,1
1,1,3,1.51662,83,42,56.67,0,1,0.05,0.33,15,14.6,11,-1
3,4,24,3.14514,1437,984,447.04,0,3,6.73,0.88,16,15.54,25,1
3,3,4,1.66717,60,81,627,0,2,0.92,5.25,17,16.5,28,-1
2,2,5,1.16536,700,418,94.4,0,2,15.3,3.6,20,19.21,32,1
2,2,2,0.148549,29,18,811,0,2,1.04,12.5,21,20.16,34,-1
2,3,12,3.10072,1999,0,2.75,0,1,0.12,1.5,22,21.08,36,1
4,5,16,3.36112,376,134,367.5,0,2,4.28,1.75,23,22.05,44,1
2,3,7,1.95225,422,55,271.29,0,2,8.8,4.14,24,23.04,40,-1
3,3,8,2.09513,170,49,896.88,0,2,7.68,3.88,25,23.37,47,-1
2,2,3,1.20348,24,44,48,0,3,4.3,8.33,26,24.24,44,-1
3,7,23,3.67977,1420,53,277.7,0,3,6.7,1.61,27,25.08,49,1
2,2,6,1.56955,57,39,297.83,0,4,7.31,6.33,28,25.83,48,-1
2,3,18,3.21196,553,244,634,0,4,7.99,2.39,30,27.43,52,1
4,7,32,3.86477,4543,14,15.53,0,3,2.57,1.22,6,5.87,11,-1
1,1,3,1.58496,54,0,82.33,0,2,22.89,1.67,11,9.57,11,-1
2,3,8,1.56803,286,203,318.38,0,3,1.56,4.88,10,9.81,17,-1
2,4,9,2.70645,794,85,424.67,0,3,1.98,5.56,35,31.91,62,1
2,4,14,2.18624,1346,1074,732.14,0,3,9.22,4,37,33.11,66,1
2,3,4,1.2595,169,19,425.5,0,3,0.62,13,41,36.47,74,-1
