ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_RA
2.0,3.0,30.0,3.57346,2557.0,1276.0,273.87,0.0,2.0,7.97,0.13,3.0,2.91,3.0,1.0
1.0,2.0,25.0,3.76301,1568.0,1270.0,390.92,0.0,2.0,6.48,0.28,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0
2.0,2.0,2.0,0.309543,13.0,5.0,851.5,0.0,2.0,1.93,4.5,3.0,2.98,4.0,-1.0
2.0,2.0,4.0,1.63965,76.0,74.0,924.0,0.0,2.0,3.14,2.5,4.0,3.98,6.0,-1.0
2.0,3.0,11.0,2.33865,760.0,123.0,616.27,0.0,2.0,4.11,1.73,14.0,13.6,21.0,1.0
2.0,2.0,2.0,0.322757,11.0,6.0,566.5,1.0,2.0,0.17,11.5,19.0,18.22,30.0,-1.0
2.0,3.0,34.0,4.14055,830.0,871.0,413.97,0.0,3.0,13.03,0.94,7.0,6.14,8.0,1.0
1.0,1.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.13,8.0,1.0
2.0,2.0,3.0,1.52193,5.0,5.0,557.67,0.0,2.0,3.58,10.33,0.0,0.0,0.0,-1.0
2.0,2.0,3.0,0.892943,19.0,2.0,574.67,0.0,3.0,6.0,11.33,1.0,1.0,2.0,-1.0
2.0,3.0,3.0,0.944641,164.0,0.0,17.33,0.0,3.0,0.01,10.0,4.0,3.95,8.0,-1.0
2.0,4.0,7.0,1.03811,257.0,5.0,356.71,0.0,3.0,12.42,5.71,29.0,26.63,50.0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.88,0.0,-1.0
2.0,2.0,4.0,1.30085,256.0,127.0,1042.5,0.0,3.0,1.1,10.5,31.0,28.32,54.0,1.0
2.0,4.0,5.0,1.79775,42.0,15.0,100.6,0.0,3.0,0.88,9.4,9.0,8.81,15.0,-1.0
2.0,3.0,3.0,0.787654,147.0,4.0,625.0,0.0,3.0,0.07,16.33,34.0,31.06,60.0,-1.0
2.0,3.0,13.0,2.78236,85.0,88.0,526.46,0.0,4.0,4.65,4.08,11.0,10.72,19.0,1.0
2.0,4.0,8.0,2.35855,373.0,78.0,335.88,0.0,3.0,7.0,6.38,12.0,11.62,21.0,-1.0
2.0,3.0,6.0,2.28176,731.0,0.0,11.83,0.0,3.0,0.45,7.5,13.0,12.53,23.0,1.0
3.0,4.0,11.0,2.19044,553.0,503.0,562.18,0.0,3.0,9.0,5.27,15.0,14.42,29.0,-1.0
2.0,4.0,5.0,1.51146,190.0,228.0,756.8,0.0,3.0,4.07,11.6,38.0,34.08,68.0,-1.0
2.0,4.0,23.0,4.05802,373.0,332.0,455.7,0.0,3.0,11.92,2.65,40.0,35.53,72.0,1.0
2.0,2.0,4.0,1.7232299999999998,8.0,7.0,298.75,0.0,3.0,6.27,16.5,47.0,41.28,84.0,-1.0
2.0,4.0,18.0,3.48319,137.0,106.0,139.56,0.0,3.0,31.92,3.33,18.0,16.62,33.0,-1.0
2.0,5.0,25.0,3.7037,660.0,423.0,493.88,0.0,3.0,9.47,2.84,48.0,42.16,86.0,1.0
2.0,3.0,3.0,1.2533,24.0,10.0,538.67,0.0,3.0,13.01,20.67,19.0,17.5,35.0,-1.0
2.0,3.0,3.0,0.747585,26.0,14.0,519.0,0.0,3.0,10.51,24.67,49.0,42.75,88.0,-1.0
1.0,1.0,1.0,0.0,2.0,2.0,104.0,0.0,3.0,40.79,5.0,13.0,10.6,3.0,-1.0
1.0,1.0,6.0,2.58496,6.0,6.0,91.33,0.0,3.0,41.17,1.17,14.0,11.59,1.0,-1.0
2.0,2.0,4.0,1.38729,16.0,14.0,1402.5,0.0,3.0,0.31,20.25,25.0,23.17,47.0,-1.0
2.0,3.0,5.0,1.48507,199.0,57.0,440.4,0.0,3.0,12.11,16.2,52.0,44.99,94.0,1.0
2.0,2.0,2.0,0.082837,64.0,33.0,1592.5,0.0,3.0,2.42,41.0,53.0,45.88,96.0,1.0
2.0,2.0,2.0,0.650022,2.0,4.0,178.0,0.0,3.0,3.18,38.5,26.0,23.92,25.0,-1.0
2.0,2.0,2.0,0.918296,2.0,1.0,120.0,0.0,3.0,10.01,40.0,55.0,47.66,100.0,-1.0
1.0,1.0,2.0,0.650022,20.0,16.0,1021.0,0.0,3.0,3.66,18.0,56.0,48.66,51.0,-1.0
2.0,7.0,27.0,4.15592,235.0,101.0,392.96,0.0,4.0,17.91,3.48,58.0,50.5,105.0,-1.0
2.0,3.0,3.0,0.276122,75.0,1.0,308.33,1.0,3.0,2.86,27.67,59.0,51.04,107.0,1.0
2.0,2.0,3.0,1.03066,36.0,218.0,590.33,0.0,3.0,3.62,31.33,60.0,51.92,109.0,-1.0
2.0,2.0,18.0,3.34309,354.0,450.0,204.39,0.0,4.0,19.31,5.44,61.0,52.75,111.0,1.0
2.0,2.0,13.0,3.39642,37.0,78.0,210.77,0.0,4.0,9.23,7.54,62.0,53.64,113.0,-1.0
2.0,2.0,2.0,0.028125,1.0,703.0,430.0,0.0,3.0,13.38,50.5,64.0,55.29,117.0,-1.0
1.0,1.0,1.0,0.0,6.0,2.0,161.0,0.0,2.0,0.03,7.0,36.0,33.01,32.0,-1.0
2.0,3.0,6.0,1.6105,91.0,75.0,783.83,0.0,3.0,2.21,18.17,67.0,57.59,123.0,1.0
2.0,2.0,9.0,1.09338,44.0,298.0,122.44,0.0,3.0,39.88,11.67,45.0,41.17,43.0,-1.0
2.0,3.0,4.0,1.33879,155.0,335.0,690.25,0.0,3.0,0.85,29.0,70.0,59.22,129.0,1.0
2.0,4.0,9.0,1.01866,229.0,205.0,579.89,0.0,3.0,12.56,13.44,51.0,46.26,86.0,1.0
1.0,3.0,7.0,2.37756,1230.0,1.0,54.0,0.0,2.0,0.53,1.86,52.0,47.16,44.0,1.0
2.0,6.0,22.0,3.0809,719.0,498.0,514.64,0.0,3.0,11.33,5.5,53.0,48.14,89.0,-1.0
2.0,5.0,8.0,2.1884900000000003,148.0,102.0,675.25,0.0,3.0,9.8,15.13,71.0,59.54,131.0,1.0
2.0,3.0,4.0,1.62168,43.0,25.0,485.5,0.0,3.0,4.82,30.75,74.0,62.22,137.0,1.0
3.0,5.0,8.0,2.82189,17.0,19.0,98.38,0.0,3.0,10.99,15.38,57.0,50.89,105.0,-1.0
2.0,3.0,4.0,1.5295299999999998,75.0,136.0,866.75,0.0,3.0,8.41,33.5,62.0,55.42,106.0,1.0
1.0,1.0,3.0,1.26777,38.0,25.0,1308.67,0.0,3.0,2.93,23.67,63.0,56.39,55.0,1.0
2.0,3.0,11.0,2.51233,114.0,89.0,892.09,0.0,3.0,1.41,13.09,81.0,66.61,150.0,-1.0
3.0,4.0,16.0,2.21395,397.0,287.0,488.13,0.0,3.0,13.07,9.13,68.0,59.54,123.0,1.0
2.0,3.0,3.0,0.570858,25.0,13.0,1125.67,0.0,3.0,4.96,49.0,84.0,67.71,155.0,-1.0
2.0,2.0,2.0,0.439497,25.0,19.0,1665.0,0.0,3.0,0.91,74.5,86.0,69.38,159.0,-1.0
2.0,3.0,4.0,1.70797,20.0,8.0,259.5,0.0,3.0,19.03,37.25,74.0,63.75,127.0,-1.0
2.0,3.0,10.0,2.75257,33.0,18.0,1085.6,0.0,3.0,4.91,15.8,76.0,65.28,131.0,1.0
2.0,2.0,2.0,0.391244,5.0,8.0,263.5,0.0,3.0,5.53,76.0,78.0,66.63,135.0,-1.0
2.0,5.0,32.0,2.9363200000000003,2081.0,2390.0,524.22,0.0,4.0,25.72,5.34,88.0,68.77,163.0,1.0
2.0,2.0,2.0,0.721928,2.0,3.0,181.5,0.0,3.0,9.91,75.0,80.0,67.08,138.0,-1.0
2.0,2.0,3.0,0.395846,102.0,85.0,1674.67,0.0,3.0,0.79,55.33,91.0,70.81,169.0,1.0
2.0,8.0,39.0,4.47458,6054.0,548.0,121.18,0.0,3.0,10.84,4.15,86.0,72.26,147.0,-1.0
2.0,2.0,2.0,0.8631209999999999,6.0,1.0,1202.5,0.0,3.0,4.11,84.0,87.0,73.24,149.0,1.0
2.0,3.0,3.0,1.16353,44.0,21.0,474.0,0.0,3.0,1.35,54.0,88.0,74.11,151.0,-1.0
2.0,2.0,2.0,0.135036,21.0,32.0,246.0,0.0,3.0,11.63,82.0,89.0,75.07,153.0,-1.0
1.0,1.0,1.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,81.92,86.0,1.0
2.0,3.0,6.0,1.34286,231.0,174.0,848.5,0.0,3.0,2.93,29.17,101.0,86.32,175.0,-1.0
2.0,2.0,6.0,1.81278,37.0,44.0,281.83,0.0,3.0,3.27,30.0,105.0,89.99,183.0,1.0
2.0,2.0,5.0,0.8853719999999999,151.0,149.0,1573.2,0.0,3.0,4.52,38.6,106.0,90.92,185.0,1.0
3.0,4.0,6.0,1.9662,20.0,37.0,684.5,0.0,3.0,9.92,32.67,108.0,92.44,197.0,-1.0
2.0,2.0,2.0,0.8112779999999999,13.0,3.0,389.0,0.0,3.0,1.38,93.0,109.0,93.41,191.0,-1.0
2.0,3.0,5.0,1.67785,76.0,25.0,857.0,0.0,3.0,5.07,40.4,113.0,96.73,198.0,-1.0
1.0,1.0,1.0,0.0,6.0,6.0,1152.0,0.0,2.0,2.52,30.0,115.0,98.55,105.0,-1.0
2.0,4.0,8.0,1.02426,178.0,177.0,791.0,0.0,3.0,10.08,25.88,102.0,79.37,191.0,1.0
2.0,3.0,3.0,0.281993,52.0,22.0,167.33,0.0,3.0,8.81,65.67,118.0,101.19,206.0,-1.0
2.0,3.0,4.0,1.80512,44.0,7.0,219.5,0.0,3.0,2.78,49.5,119.0,102.08,208.0,-1.0
2.0,2.0,4.0,0.965332,169.0,149.0,1769.25,0.0,3.0,2.11,52.5,103.0,80.06,193.0,1.0
2.0,3.0,4.0,1.6845599999999998,68.0,38.0,323.75,0.0,3.0,3.63,50.0,104.0,81.05,195.0,-1.0
3.0,3.0,3.0,1.04344,42.0,6.0,745.33,0.0,3.0,15.54,70.67,120.0,102.82,220.0,-1.0
2.0,2.0,2.0,0.242292,13.0,12.0,271.5,0.0,3.0,12.74,104.0,108.0,84.31,203.0,-1.0
2.0,3.0,6.0,1.23091,127.0,114.0,954.83,0.0,3.0,3.72,36.83,124.0,105.06,218.0,-1.0
1.0,2.0,2.0,0.879764,241.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,106.06,114.0,-1.0
2.0,2.0,2.0,0.485461,14.0,5.0,415.5,1.0,3.0,12.95,106.5,127.0,105.83,223.0,1.0
2.0,2.0,3.0,1.1586,35.0,0.0,222.33,0.0,3.0,49.0,72.0,129.0,107.63,227.0,-1.0
2.0,4.0,4.0,1.0134299999999998,250.0,86.0,184.5,0.0,3.0,2.4,55.5,131.0,108.76,231.0,1.0
2.0,2.0,2.0,1.0,3.0,1.0,339.5,0.0,3.0,14.96,109.0,132.0,109.75,233.0,-1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,111.61,2.0,-1.0
2.0,2.0,2.0,1.0,2.0,0.0,351.5,0.0,3.0,1.64,110.0,135.0,112.32,237.0,-1.0
2.0,3.0,7.0,1.26666,387.0,348.0,687.57,0.0,3.0,1.31,32.14,141.0,117.54,248.0,-1.0
2.0,3.0,5.0,1.58392,59.0,77.0,374.0,0.0,3.0,20.33,46.4,144.0,120.12,254.0,-1.0
2.0,2.0,3.0,0.918296,3.0,0.0,126.0,0.0,3.0,61.17,77.0,146.0,121.96,127.0,-1.0
2.0,7.0,37.0,3.71285,1871.0,1254.0,492.41,0.0,4.0,32.27,7.08,113.0,84.49,213.0,1.0
2.0,4.0,14.0,2.3397900000000003,974.0,538.0,734.0,0.0,3.0,13.6,18.29,153.0,127.96,271.0,1.0
3.0,13.0,45.0,4.5818900000000005,179.0,209.0,207.87,0.0,3.0,39.51,5.64,154.0,128.68,284.0,1.0
2.0,2.0,3.0,1.25163,1.0,5.0,994.67,0.0,3.0,0.65,85.0,155.0,129.67,275.0,-1.0
2.0,3.0,5.0,1.3105,77.0,63.0,1119.4,0.0,3.0,0.34,52.0,117.0,88.0,220.0,1.0
2.0,2.0,2.0,0.200622,39.0,25.0,625.5,0.0,3.0,1.59,126.0,157.0,131.44,279.0,-1.0
2.0,3.0,3.0,0.530981,30.0,12.0,1055.67,0.0,3.0,1.08,86.0,159.0,133.14,283.0,1.0
3.0,4.0,5.0,1.24351,153.0,110.0,290.8,0.0,3.0,17.49,50.2,160.0,133.89,297.0,-1.0
2.0,2.0,2.0,0.503258,6.0,3.0,267.5,0.0,3.0,1.31,125.5,161.0,134.88,287.0,-1.0
2.0,2.0,3.0,1.07766,40.0,15.0,1593.0,0.0,3.0,0.79,87.33,162.0,135.83,289.0,-1.0
3.0,3.0,3.0,1.37095,7.0,3.0,823.33,0.0,3.0,1.69,88.0,163.0,136.82,303.0,-1.0
3.0,3.0,3.0,1.49492,8.0,3.0,839.67,0.0,3.0,0.29,87.67,118.0,88.53,230.0,-1.0
1.0,1.0,1.0,0.0,10.0,23.0,3267.0,0.0,3.0,4.28,89.0,119.0,89.53,111.0,-1.0
3.0,5.0,8.0,1.16752,252.0,123.0,831.5,0.0,3.0,15.06,33.88,121.0,90.59,233.0,1.0
2.0,2.0,3.0,0.488789,104.0,92.0,1513.33,0.0,3.0,2.83,90.0,166.0,137.83,297.0,1.0
2.0,2.0,2.0,0.35335900000000003,9.0,6.0,277.0,0.0,3.0,4.65,130.0,167.0,138.37,299.0,1.0
2.0,3.0,3.0,1.11106,27.0,25.0,434.0,0.0,3.0,8.68,87.33,169.0,139.23,303.0,1.0
2.0,3.0,3.0,0.921928,12.0,8.0,662.33,0.0,3.0,7.91,89.33,171.0,141.02,307.0,-1.0
2.0,2.0,2.0,0.8453510000000001,8.0,3.0,238.5,0.0,3.0,0.48,135.0,173.0,142.4,311.0,-1.0
2.0,2.0,2.0,0.386089,448.0,519.0,836.0,0.0,3.0,0.07,136.5,126.0,93.92,236.0,-1.0
1.0,1.0,1.0,0.0,117.0,224.0,1153.0,0.0,2.0,1.02,41.0,128.0,95.72,118.0,1.0
2.0,2.0,2.0,0.276195,7.0,14.0,1491.5,0.0,3.0,0.01,141.0,175.0,143.98,315.0,1.0
2.0,2.0,3.0,1.45915,10.0,2.0,468.33,0.0,3.0,6.89,93.33,176.0,144.98,317.0,1.0
2.0,9.0,20.0,2.8542400000000003,796.0,243.0,531.7,0.0,3.0,22.47,5.85,2.0,1.54,1.0,1.0
4.0,7.0,27.0,2.60516,129.0,201.0,232.22,0.0,5.0,0.48,4.22,177.0,145.02,337.0,-1.0
3.0,6.0,7.0,2.05657,208.0,19.0,110.0,0.0,4.0,11.37,7.71,180.0,147.96,330.0,-1.0
2.0,2.0,4.0,1.20005,71.0,67.0,81.0,0.0,3.0,71.21,4.5,182.0,149.9,28.0,-1.0
2.0,2.0,8.0,2.64355,65.0,100.0,87.38,0.0,3.0,58.56,3.0,183.0,150.7,30.0,-1.0
2.0,2.0,4.0,0.5193409999999999,134.0,276.0,1469.0,0.0,3.0,9.88,72.75,131.0,97.62,244.0,1.0
2.0,4.0,14.0,3.06936,176.0,204.0,794.57,0.0,4.0,19.13,21.57,190.0,156.99,332.0,1.0
3.0,4.0,4.0,1.32161,11.0,6.0,330.25,1.0,3.0,8.45,74.25,195.0,161.96,358.0,-1.0
2.0,3.0,8.0,2.2856400000000003,92.0,42.0,168.0,0.0,4.0,13.54,37.25,196.0,162.95,342.0,-1.0
2.0,3.0,3.0,1.27842,52.0,9.0,502.33,1.0,3.0,3.32,97.0,198.0,164.93,346.0,-1.0
2.0,3.0,4.0,1.70948,15.0,21.0,295.5,1.0,4.0,19.24,75.25,134.0,100.42,248.0,-1.0
2.0,4.0,8.0,2.32287,171.0,316.0,468.63,0.0,3.0,13.34,37.0,199.0,165.61,348.0,-1.0
2.0,5.0,5.0,0.0,2.0,0.0,796.6,0.0,3.0,31.35,60.8,200.0,166.6,350.0,-1.0
3.0,8.0,17.0,3.5814699999999995,47.0,34.0,485.41,0.0,4.0,18.2,10.76,202.0,168.56,217.0,-1.0
2.0,9.0,77.0,3.8102,4357.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,172.03,184.0,-1.0
3.0,4.0,5.0,1.81074,23.0,10.0,229.6,0.0,4.0,1.75,5.2,208.0,173.34,363.0,-1.0
1.0,1.0,1.0,0.0,1.0,0.0,510.0,0.0,3.0,0.29,297.0,209.0,174.33,177.0,-1.0
2.0,4.0,5.0,1.58496,3.0,3.0,152.0,0.0,1.0,0.16,0.4,210.0,175.23,189.0,-1.0
