ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_RA
2.0,3.0,30.0,3.57346,2557.0,1276.0,273.87,0.0,2.0,7.97,0.13,3.0,2.91,3.0,1.0
1.0,2.0,25.0,3.76301,1568.0,1270.0,390.92,0.0,2.0,6.48,0.28,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0,1.0,1.0,378.0,1.0,1.0,27.1,4.0,6.0,5.58,6.0,-1.0
2.0,2.0,4.0,1.63965,76.0,74.0,924.0,0.0,2.0,3.14,2.5,4.0,3.98,6.0,-1.0
2.0,2.0,3.0,0.6274810000000001,455.0,340.0,962.33,0.0,2.0,0.45,3.67,5.0,4.97,8.0,-1.0
1.0,1.0,1.0,0.0,2.0,0.0,20.0,0.0,1.0,4.78,10.0,13.0,12.77,10.0,-1.0
2.0,3.0,11.0,2.33865,760.0,123.0,616.27,0.0,2.0,4.11,1.73,14.0,13.6,21.0,1.0
3.0,4.0,34.0,4.02321,2103.0,932.0,370.35,0.0,3.0,12.9,0.71,18.0,17.22,31.0,1.0
1.0,1.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.13,8.0,1.0
2.0,2.0,3.0,1.52193,5.0,5.0,557.67,0.0,2.0,3.58,10.33,0.0,0.0,0.0,-1.0
2.0,2.0,3.0,0.892943,19.0,2.0,574.67,0.0,3.0,6.0,11.33,1.0,1.0,2.0,-1.0
3.0,3.0,6.0,1.7830400000000002,88.0,80.0,710.17,0.0,3.0,7.36,5.83,2.0,1.98,4.0,-1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.88,0.0,-1.0
2.0,2.0,4.0,1.30085,256.0,127.0,1042.5,0.0,3.0,1.1,10.5,31.0,28.32,54.0,1.0
2.0,4.0,5.0,1.79775,42.0,15.0,100.6,0.0,3.0,0.88,9.4,9.0,8.81,15.0,-1.0
2.0,3.0,3.0,0.787654,147.0,4.0,625.0,0.0,3.0,0.07,16.33,34.0,31.06,60.0,-1.0
2.0,3.0,13.0,2.78236,85.0,88.0,526.46,0.0,4.0,4.65,4.08,11.0,10.72,19.0,1.0
2.0,2.0,3.0,1.13407,56.0,56.0,1305.33,0.0,3.0,0.44,17.0,36.0,32.81,64.0,-1.0
2.0,4.0,8.0,2.35855,373.0,78.0,335.88,0.0,3.0,7.0,6.38,12.0,11.62,21.0,-1.0
2.0,3.0,6.0,2.28176,731.0,0.0,11.83,0.0,3.0,0.45,7.5,13.0,12.53,23.0,1.0
2.0,3.0,3.0,0.966381,140.0,22.0,631.0,0.0,3.0,2.94,17.67,14.0,13.53,25.0,-1.0
3.0,4.0,11.0,2.19044,553.0,503.0,562.18,0.0,3.0,9.0,5.27,15.0,14.42,29.0,-1.0
2.0,4.0,23.0,4.05802,373.0,332.0,455.7,0.0,3.0,11.92,2.65,40.0,35.53,72.0,1.0
2.0,10.0,55.0,5.09219,629.0,318.0,146.53,0.0,3.0,18.55,1.22,42.0,37.38,76.0,1.0
1.0,2.0,11.0,2.05976,254.0,425.0,768.64,0.0,3.0,6.08,4.45,45.0,39.35,41.0,1.0
3.0,6.0,19.0,2.86318,810.0,531.0,611.21,0.0,3.0,5.27,3.79,17.0,15.62,34.0,1.0
2.0,5.0,25.0,3.7037,660.0,423.0,493.88,0.0,3.0,9.47,2.84,48.0,42.16,86.0,1.0
2.0,3.0,3.0,1.2533,24.0,10.0,538.67,0.0,3.0,13.01,20.67,19.0,17.5,35.0,-1.0
2.0,3.0,4.0,1.15541,101.0,29.0,927.0,0.0,3.0,5.35,19.0,50.0,43.56,90.0,1.0
1.0,1.0,1.0,0.0,2.0,2.0,104.0,0.0,3.0,40.79,5.0,13.0,10.6,3.0,-1.0
1.0,1.0,6.0,2.58496,6.0,6.0,91.33,0.0,3.0,41.17,1.17,14.0,11.59,1.0,-1.0
2.0,2.0,4.0,1.38729,16.0,14.0,1402.5,0.0,3.0,0.31,20.25,25.0,23.17,47.0,-1.0
2.0,3.0,5.0,1.48507,199.0,57.0,440.4,0.0,3.0,12.11,16.2,52.0,44.99,94.0,1.0
2.0,2.0,2.0,0.082837,64.0,33.0,1592.5,0.0,3.0,2.42,41.0,53.0,45.88,96.0,1.0
2.0,2.0,2.0,0.650022,2.0,4.0,178.0,0.0,3.0,3.18,38.5,26.0,23.92,25.0,-1.0
2.0,2.0,2.0,0.543564,7.0,1.0,266.0,0.0,3.0,3.74,41.0,54.0,46.78,98.0,-1.0
2.0,2.0,2.0,0.918296,2.0,1.0,120.0,0.0,3.0,10.01,40.0,55.0,47.66,100.0,-1.0
1.0,1.0,2.0,0.650022,20.0,16.0,1021.0,0.0,3.0,3.66,18.0,56.0,48.66,51.0,-1.0
2.0,7.0,27.0,4.15592,235.0,101.0,392.96,0.0,4.0,17.91,3.48,58.0,50.5,105.0,-1.0
2.0,3.0,3.0,0.276122,75.0,1.0,308.33,1.0,3.0,2.86,27.67,59.0,51.04,107.0,1.0
2.0,2.0,3.0,1.03066,36.0,218.0,590.33,0.0,3.0,3.62,31.33,60.0,51.92,109.0,-1.0
2.0,2.0,13.0,3.39642,37.0,78.0,210.77,0.0,4.0,9.23,7.54,62.0,53.64,113.0,-1.0
1.0,1.0,1.0,0.0,4.0,1.0,158.0,0.0,2.0,0.02,6.0,35.0,32.01,31.0,-1.0
1.0,1.0,1.0,0.0,6.0,2.0,161.0,0.0,2.0,0.03,7.0,36.0,33.01,32.0,-1.0
3.0,3.0,4.0,1.83659,5.0,4.0,646.5,0.0,3.0,6.7,25.25,37.0,34.01,70.0,-1.0
2.0,3.0,6.0,1.50036,72.0,53.0,871.5,0.0,3.0,10.06,17.67,39.0,35.66,69.0,1.0
3.0,4.0,12.0,1.89612,757.0,848.0,712.58,0.0,3.0,12.13,9.17,40.0,36.59,75.0,1.0
2.0,2.0,7.0,1.88124,147.0,69.0,1049.14,0.0,3.0,0.32,15.43,42.0,38.57,74.0,-1.0
2.0,3.0,6.0,1.6105,91.0,75.0,783.83,0.0,3.0,2.21,18.17,67.0,57.59,123.0,1.0
2.0,3.0,4.0,1.33879,155.0,335.0,690.25,0.0,3.0,0.85,29.0,70.0,59.22,129.0,1.0
2.0,4.0,9.0,1.01866,229.0,205.0,579.89,0.0,3.0,12.56,13.44,51.0,46.26,86.0,1.0
2.0,6.0,22.0,3.0809,719.0,498.0,514.64,0.0,3.0,11.33,5.5,53.0,48.14,89.0,-1.0
2.0,5.0,8.0,2.1884900000000003,148.0,102.0,675.25,0.0,3.0,9.8,15.13,71.0,59.54,131.0,1.0
2.0,3.0,4.0,1.62168,43.0,25.0,485.5,0.0,3.0,4.82,30.75,74.0,62.22,137.0,1.0
2.0,4.0,10.0,2.61756,111.0,56.0,594.7,0.0,3.0,11.29,12.5,75.0,62.94,139.0,1.0
4.0,9.0,44.0,4.613169999999998,847.0,508.0,343.34,0.0,3.0,14.61,3.05,54.0,48.26,104.0,1.0
2.0,3.0,7.0,1.83264,200.0,172.0,575.14,0.0,3.0,7.05,18.71,58.0,51.79,99.0,-1.0
1.0,1.0,3.0,1.26777,38.0,25.0,1308.67,0.0,3.0,2.93,23.67,63.0,56.39,55.0,1.0
2.0,2.0,4.0,1.51973,25.0,9.0,220.5,0.0,3.0,3.79,31.75,65.0,57.98,111.0,-1.0
2.0,3.0,11.0,2.51233,114.0,89.0,892.09,0.0,3.0,1.41,13.09,81.0,66.61,150.0,-1.0
1.0,1.0,2.0,0.286397,20.0,0.0,175.0,0.0,3.0,10.77,68.0,69.0,60.39,57.0,-1.0
2.0,5.0,5.0,1.13289,248.0,56.0,160.6,0.0,3.0,37.0,28.4,83.0,66.84,153.0,-1.0
2.0,3.0,3.0,0.570858,25.0,13.0,1125.67,0.0,3.0,4.96,49.0,84.0,67.71,155.0,-1.0
2.0,3.0,10.0,2.75257,33.0,18.0,1085.6,0.0,3.0,4.91,15.8,76.0,65.28,131.0,1.0
2.0,2.0,2.0,0.391244,5.0,8.0,263.5,0.0,3.0,5.53,76.0,78.0,66.63,135.0,-1.0
2.0,5.0,32.0,2.9363200000000003,2081.0,2390.0,524.22,0.0,4.0,25.72,5.34,88.0,68.77,163.0,1.0
2.0,2.0,2.0,0.721928,2.0,3.0,181.5,0.0,3.0,9.91,75.0,80.0,67.08,138.0,-1.0
2.0,3.0,8.0,2.67436,76.0,17.0,153.5,0.0,3.0,17.84,19.38,82.0,68.53,141.0,-1.0
2.0,2.0,3.0,0.395846,102.0,85.0,1674.67,0.0,3.0,0.79,55.33,91.0,70.81,169.0,1.0
2.0,3.0,3.0,1.12142,28.0,5.0,163.33,0.0,3.0,7.12,53.0,85.0,71.46,145.0,-1.0
2.0,2.0,4.0,1.6372799999999998,76.0,55.0,1289.0,0.0,3.0,1.43,41.75,93.0,72.56,173.0,-1.0
2.0,3.0,3.0,1.16353,44.0,21.0,474.0,0.0,3.0,1.35,54.0,88.0,74.11,151.0,-1.0
2.0,2.0,2.0,0.135036,21.0,32.0,246.0,0.0,3.0,11.63,82.0,89.0,75.07,153.0,-1.0
1.0,1.0,1.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,81.92,86.0,1.0
2.0,3.0,6.0,1.34286,231.0,174.0,848.5,0.0,3.0,2.93,29.17,101.0,86.32,175.0,-1.0
2.0,3.0,3.0,0.5934,66.0,6.0,230.33,0.0,3.0,1.14,59.0,102.0,87.29,177.0,-1.0
2.0,3.0,4.0,1.07118,143.0,1.0,110.25,0.0,3.0,17.59,44.5,104.0,89.12,181.0,-1.0
2.0,2.0,6.0,1.81278,37.0,44.0,281.83,0.0,3.0,3.27,30.0,105.0,89.99,183.0,1.0
3.0,4.0,6.0,1.9662,20.0,37.0,684.5,0.0,3.0,9.92,32.67,108.0,92.44,197.0,-1.0
2.0,2.0,6.0,1.82063,189.0,23.0,1181.67,0.0,3.0,2.21,33.17,110.0,94.4,193.0,1.0
2.0,3.0,5.0,1.67785,76.0,25.0,857.0,0.0,3.0,5.07,40.4,113.0,96.73,198.0,-1.0
2.0,2.0,4.0,0.965332,169.0,149.0,1769.25,0.0,3.0,2.11,52.5,103.0,80.06,193.0,1.0
3.0,3.0,3.0,1.04344,42.0,6.0,745.33,0.0,3.0,15.54,70.67,120.0,102.82,220.0,-1.0
2.0,3.0,4.0,0.809562,63.0,42.0,735.25,0.0,3.0,17.04,53.0,107.0,83.86,201.0,-1.0
2.0,2.0,2.0,0.591673,8.0,6.0,273.5,0.0,3.0,3.76,103.0,121.0,102.84,212.0,-1.0
2.0,4.0,10.0,2.67817,138.0,34.0,1116.7,0.0,3.0,18.29,22.2,122.0,103.47,214.0,-1.0
2.0,3.0,6.0,1.23091,127.0,114.0,954.83,0.0,3.0,3.72,36.83,124.0,105.06,218.0,-1.0
2.0,2.0,2.0,0.485461,14.0,5.0,415.5,1.0,3.0,12.95,106.5,127.0,105.83,223.0,1.0
2.0,4.0,4.0,1.0134299999999998,250.0,86.0,184.5,0.0,3.0,2.4,55.5,131.0,108.76,231.0,1.0
2.0,2.0,2.0,1.0,3.0,1.0,339.5,0.0,3.0,14.96,109.0,132.0,109.75,233.0,-1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,111.61,2.0,-1.0
2.0,2.0,2.0,1.0,2.0,0.0,351.5,0.0,3.0,1.64,110.0,135.0,112.32,237.0,-1.0
2.0,2.0,3.0,0.7558239999999999,272.0,62.0,368.0,0.0,3.0,5.57,74.0,138.0,115.04,242.0,1.0
2.0,3.0,15.0,2.76436,127.0,104.0,267.6,0.0,3.0,22.6,15.2,139.0,115.81,244.0,-1.0
2.0,3.0,3.0,0.944489,17.0,1.0,205.67,0.0,3.0,28.36,75.33,140.0,116.54,246.0,-1.0
2.0,3.0,7.0,1.26666,387.0,348.0,687.57,0.0,3.0,1.31,32.14,141.0,117.54,248.0,-1.0
2.0,6.0,8.0,2.53477,73.0,24.0,818.75,0.0,3.0,20.51,30.13,142.0,118.48,250.0,1.0
2.0,3.0,5.0,1.58392,59.0,77.0,374.0,0.0,3.0,20.33,46.4,144.0,120.12,254.0,-1.0
2.0,2.0,3.0,0.918296,3.0,0.0,126.0,0.0,3.0,61.17,77.0,146.0,121.96,127.0,-1.0
2.0,2.0,2.0,0.8631209999999999,4.0,3.0,352.5,0.0,3.0,0.39,116.5,147.0,122.93,259.0,-1.0
2.0,3.0,8.0,2.58189,37.0,145.0,165.38,0.0,3.0,87.31,29.38,149.0,124.37,263.0,-1.0
2.0,7.0,37.0,3.71285,1871.0,1254.0,492.41,0.0,4.0,32.27,7.08,113.0,84.49,213.0,1.0
2.0,4.0,14.0,2.3397900000000003,974.0,538.0,734.0,0.0,3.0,13.6,18.29,153.0,127.96,271.0,1.0
3.0,13.0,45.0,4.5818900000000005,179.0,209.0,207.87,0.0,3.0,39.51,5.64,154.0,128.68,284.0,1.0
2.0,2.0,3.0,1.25163,1.0,5.0,994.67,0.0,3.0,0.65,85.0,155.0,129.67,275.0,-1.0
2.0,3.0,5.0,1.3105,77.0,63.0,1119.4,0.0,3.0,0.34,52.0,117.0,88.0,220.0,1.0
2.0,2.0,2.0,0.200622,39.0,25.0,625.5,0.0,3.0,1.59,126.0,157.0,131.44,279.0,-1.0
2.0,3.0,3.0,0.530981,30.0,12.0,1055.67,0.0,3.0,1.08,86.0,159.0,133.14,283.0,1.0
2.0,2.0,2.0,0.503258,6.0,3.0,267.5,0.0,3.0,1.31,125.5,161.0,134.88,287.0,-1.0
2.0,2.0,3.0,1.07766,40.0,15.0,1593.0,0.0,3.0,0.79,87.33,162.0,135.83,289.0,-1.0
3.0,3.0,3.0,1.37095,7.0,3.0,823.33,0.0,3.0,1.69,88.0,163.0,136.82,303.0,-1.0
1.0,1.0,1.0,0.0,10.0,23.0,3267.0,0.0,3.0,4.28,89.0,119.0,89.53,111.0,-1.0
3.0,5.0,8.0,1.16752,252.0,123.0,831.5,0.0,3.0,15.06,33.88,121.0,90.59,233.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.28,0.0,-1.0
2.0,2.0,2.0,0.35335900000000003,9.0,6.0,277.0,0.0,3.0,4.65,130.0,167.0,138.37,299.0,1.0
2.0,2.0,2.0,0.8453510000000001,8.0,3.0,234.0,0.0,3.0,42.1,133.0,170.0,140.03,305.0,-1.0
2.0,3.0,3.0,0.921928,12.0,8.0,662.33,0.0,3.0,7.91,89.33,171.0,141.02,307.0,-1.0
2.0,2.0,2.0,0.8453510000000001,8.0,3.0,238.5,0.0,3.0,0.48,135.0,173.0,142.4,311.0,-1.0
2.0,2.0,2.0,0.386089,448.0,519.0,836.0,0.0,3.0,0.07,136.5,126.0,93.92,236.0,-1.0
1.0,1.0,1.0,0.0,2.0,1.0,448.0,0.0,3.0,0.0,272.0,127.0,94.92,120.0,-1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,-1.0
1.0,1.0,1.0,0.0,117.0,224.0,1153.0,0.0,2.0,1.02,41.0,128.0,95.72,118.0,1.0
3.0,5.0,10.0,1.98621,163.0,219.0,881.2,0.0,3.0,12.46,29.0,174.0,142.98,326.0,1.0
2.0,2.0,2.0,0.276195,7.0,14.0,1491.5,0.0,3.0,0.01,141.0,175.0,143.98,315.0,1.0
2.0,2.0,3.0,1.45915,10.0,2.0,468.33,0.0,3.0,6.89,93.33,176.0,144.98,317.0,1.0
2.0,9.0,20.0,2.8542400000000003,796.0,243.0,531.7,0.0,3.0,22.47,5.85,2.0,1.54,1.0,1.0
4.0,7.0,27.0,2.60516,129.0,201.0,232.22,0.0,5.0,0.48,4.22,177.0,145.02,337.0,-1.0
3.0,6.0,7.0,2.05657,208.0,19.0,110.0,0.0,4.0,11.37,7.71,180.0,147.96,330.0,-1.0
2.0,2.0,4.0,1.20005,71.0,67.0,81.0,0.0,3.0,71.21,4.5,182.0,149.9,28.0,-1.0
2.0,2.0,8.0,2.64355,65.0,100.0,87.38,0.0,3.0,58.56,3.0,183.0,150.7,30.0,-1.0
2.0,2.0,4.0,0.5193409999999999,134.0,276.0,1469.0,0.0,3.0,9.88,72.75,131.0,97.62,244.0,1.0
2.0,4.0,14.0,3.06936,176.0,204.0,794.57,0.0,4.0,19.13,21.57,190.0,156.99,332.0,1.0
1.0,1.0,2.0,1.0,0.0,2.0,1071.5,0.0,3.0,0.01,43.0,132.0,98.5,122.0,-1.0
2.0,3.0,3.0,0.8288620000000001,90.0,20.0,278.0,1.0,3.0,29.13,94.67,192.0,158.99,335.0,-1.0
1.0,1.0,2.0,1.0,3.0,1.0,416.0,0.0,4.0,0.08,146.5,133.0,99.49,124.0,-1.0
