ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_RA
1.0,1.0,4.0,1.93334,186.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.99,0.0,-1.0
1.0,1.0,1.0,0.0,8.0,6.0,31.0,0.0,1.0,0.45,1.0,0.0,0.0,0.0,-1.0
1.0,1.0,1.0,0.0,28.0,10.0,10.0,0.0,1.0,0.88,1.0,4.0,4.0,2.0,-1.0
1.0,2.0,4.0,1.9378,721.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,-1.0
1.0,5.0,10.0,2.80151,563.0,59.0,93.0,0.0,3.0,0.33,0.3,6.0,5.99,6.0,1.0
1.0,1.0,1.0,0.0,8.0,4.0,28.0,0.0,3.0,0.01,3.0,6.0,5.99,4.0,-1.0
1.0,1.0,1.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.99,2.0,-1.0
1.0,1.0,2.0,0.988601,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0
1.0,1.0,1.0,0.0,4.0,0.0,31.0,0.0,3.0,0.69,3.0,9.0,8.99,1.0,-1.0
1.0,1.0,1.0,0.0,52.0,11.0,27.0,0.0,4.0,0.74,4.0,0.0,0.0,0.0,-1.0
1.0,1.0,1.0,0.0,2.0,2.0,57.0,0.0,2.0,0.78,2.0,1.0,1.0,1.0,-1.0
2.0,2.0,2.0,0.8112779999999999,2.0,6.0,57.0,0.0,3.0,0.48,2.0,3.0,3.0,2.0,-1.0
1.0,1.0,1.0,0.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,-1.0
1.0,1.0,1.0,0.0,2.0,2.0,751.0,0.0,1.0,0.0,1.0,8.0,8.0,5.0,-1.0
1.0,3.0,5.0,1.82031,463.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,-1.0
1.0,1.0,1.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,7.0,-1.0
1.0,1.0,1.0,0.0,2.0,2.0,60.0,0.0,1.0,0.12,1.0,11.0,11.0,8.0,-1.0
1.0,1.0,1.0,0.0,2.0,1.0,101.0,0.0,1.0,0.45,1.0,10.0,9.98,8.0,-1.0
1.0,1.0,1.0,0.0,21.0,3.0,94.0,0.0,1.0,0.55,1.0,11.0,10.98,9.0,-1.0
1.0,1.0,2.0,0.91567,384.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.99,1.0,-1.0
1.0,1.0,1.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.97,12.0,-1.0
1.0,1.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.98,10.0,-1.0
1.0,1.0,1.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.98,11.0,-1.0
1.0,1.0,1.0,0.0,1.0,1.0,180.0,0.0,1.0,0.03,1.0,21.0,20.97,18.0,-1.0
1.0,1.0,1.0,0.0,14.0,1.0,74.0,0.0,5.0,0.12,7.0,26.0,25.97,4.0,-1.0
1.0,3.0,5.0,2.1355,67.0,14.0,188.4,0.0,1.0,0.15,1.2,29.0,28.95,25.0,-1.0
1.0,2.0,6.0,2.58496,6.0,6.0,92.83,0.0,1.0,0.03,0.17,17.0,16.94,14.0,-1.0
1.0,4.0,5.0,1.5496,95.0,24.0,195.8,0.0,2.0,1.54,1.2,6.0,5.98,5.0,-1.0
1.0,1.0,1.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.98,7.0,1.0
1.0,3.0,9.0,2.5353,556.0,250.0,103.11,0.0,4.0,0.81,0.44,1.0,1.0,1.0,-1.0
