ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_RA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2.0,2.0,10.0,2.63026,561.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,1.0,-1.0
1.0,1.0,4.0,1.93334,186.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.99,0.0,-1.0
1.0,1.0,1.0,0.0,8.0,6.0,31.0,0.0,1.0,0.45,1.0,0.0,0.0,0.0,-1.0
1.0,1.0,1.0,0.0,28.0,10.0,10.0,0.0,1.0,0.88,1.0,4.0,4.0,2.0,-1.0
1.0,4.0,7.0,2.10797,318.0,78.0,97.29,0.0,1.0,0.05,0.29,2.0,2.0,2.0,-1.0
1.0,2.0,4.0,1.9378,721.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,-1.0
1.0,5.0,10.0,2.80151,563.0,59.0,93.0,0.0,3.0,0.33,0.3,6.0,5.99,6.0,1.0
1.0,1.0,1.0,0.0,8.0,4.0,28.0,0.0,3.0,0.01,3.0,6.0,5.99,4.0,-1.0
1.0,1.0,2.0,0.988601,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0
1.0,1.0,1.0,0.0,4.0,0.0,31.0,0.0,3.0,0.69,3.0,9.0,8.99,1.0,-1.0
1.0,1.0,1.0,0.0,52.0,11.0,27.0,0.0,4.0,0.74,4.0,0.0,0.0,0.0,-1.0
1.0,1.0,1.0,0.0,2.0,2.0,57.0,0.0,2.0,0.78,2.0,1.0,1.0,1.0,-1.0
2.0,2.0,2.0,0.8112779999999999,2.0,6.0,57.0,0.0,3.0,0.48,2.0,3.0,3.0,2.0,-1.0
1.0,1.0,1.0,0.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,-1.0
1.0,1.0,1.0,0.0,2.0,2.0,751.0,0.0,1.0,0.0,1.0,8.0,8.0,5.0,-1.0
1.0,3.0,5.0,1.82031,463.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,-1.0
1.0,1.0,1.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,7.0,-1.0
1.0,1.0,1.0,0.0,21.0,3.0,94.0,0.0,1.0,0.55,1.0,11.0,10.98,9.0,-1.0
1.0,1.0,2.0,0.91567,384.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.99,1.0,-1.0
1.0,1.0,1.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.97,12.0,-1.0
1.0,5.0,8.0,2.29105,365.0,233.0,145.13,0.0,3.0,1.34,0.38,0.0,0.0,0.0,-1.0
1.0,1.0,1.0,0.0,42.0,5.0,336.0,0.0,1.0,1.35,2.0,5.0,4.99,4.0,-1.0
1.0,2.0,5.0,1.45753,69.0,13.0,219.6,0.0,1.0,0.63,0.8,12.0,11.98,9.0,-1.0
1.0,1.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.98,10.0,-1.0
1.0,1.0,1.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.98,16.0,-1.0
1.0,1.0,1.0,0.0,1.0,1.0,180.0,0.0,1.0,0.03,1.0,21.0,20.97,18.0,-1.0
1.0,1.0,1.0,0.0,14.0,1.0,74.0,0.0,5.0,0.12,7.0,26.0,25.97,4.0,-1.0
1.0,7.0,12.0,2.96017,364.0,104.0,142.0,0.0,1.0,0.2,0.5,27.0,26.96,23.0,-1.0
1.0,2.0,6.0,2.58496,6.0,6.0,92.83,0.0,1.0,0.03,0.17,17.0,16.94,14.0,-1.0
1.0,4.0,5.0,1.5496,95.0,24.0,195.8,0.0,2.0,1.54,1.2,6.0,5.98,5.0,-1.0
1.0,1.0,1.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.98,7.0,1.0
1.0,4.0,4.0,1.904,443.0,11.0,22.5,0.0,1.0,0.14,0.25,14.0,13.92,5.0,-1.0
1.0,1.0,5.0,2.25875,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2.0,2.0,2.0,1.0,14.0,2.0,81.0,0.0,4.0,1.7,5.5,2.0,2.0,2.0,-1.0
1.0,3.0,34.0,5.01708,497.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.92,8.0,-1.0
1.0,1.0,1.0,0.0,9.0,5.0,253.0,0.0,2.0,0.63,3.0,18.0,17.92,0.0,-1.0
1.0,1.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.89,27.0,-1.0
1.0,6.0,52.0,5.6684800000000015,4129.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,32.89,29.0,-1.0
2.0,2.0,4.0,1.07974,68.0,8.0,39.75,0.0,5.0,1.81,3.25,19.0,18.91,11.0,-1.0
1.0,8.0,34.0,5.02893,2733.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.87,0.0,-1.0
1.0,4.0,36.0,5.00852,579.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,34.87,1.0,-1.0
1.0,6.0,52.0,5.68571,3807.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.87,2.0,-1.0
1.0,16.0,91.0,6.43851,0.0,7126.0,78.31,0.0,1.0,0.25,0.04,37.0,36.87,30.0,-1.0
3.0,5.0,8.0,2.54212,266.0,133.0,53.13,0.0,6.0,0.99,2.88,40.0,39.87,38.0,-1.0
2.0,3.0,3.0,1.40056,32.0,20.0,145.33,0.0,5.0,0.13,5.33,42.0,41.87,39.0,-1.0
1.0,1.0,1.0,0.0,2.0,2.0,43.0,0.0,1.0,0.1,2.0,44.0,43.86,3.0,-1.0
1.0,13.0,45.0,5.29282,0.0,7155.0,159.0,0.0,3.0,1.3,0.49,2.0,1.99,2.0,-1.0
1.0,13.0,45.0,5.2904300000000015,7113.0,0.0,0.0,0.0,4.0,0.04,0.51,3.0,2.99,3.0,-1.0
1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.07,1.0,4.0,3.99,0.0,-1.0
1.0,3.0,34.0,5.08591,2120.0,38.0,14.62,0.0,1.0,0.25,0.03,18.0,17.89,0.0,-1.0
1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.89,11.0,-1.0
1.0,1.0,7.0,2.38196,493.0,43.0,90.43,0.0,4.0,1.29,0.71,1.0,1.0,1.0,-1.0
1.0,1.0,1.0,0.0,0.0,14.0,14.0,0.0,1.0,1.36,1.0,12.0,11.93,11.0,-1.0
1.0,1.0,1.0,0.0,4.0,8.0,86.0,0.0,2.0,1.06,2.0,22.0,21.83,3.0,-1.0
1.0,5.0,50.0,5.44205,531.0,279.0,74.5,0.0,1.0,1.31,0.02,23.0,22.83,4.0,-1.0
1.0,1.0,31.0,4.9542,93.0,0.0,114.1,0.0,1.0,0.11,0.03,5.0,4.97,0.0,1.0
1.0,1.0,1.0,0.0,2.0,3.0,19.0,0.0,5.0,1.55,14.0,47.0,46.66,9.0,-1.0
1.0,2.0,10.0,3.29149,159.0,18.0,25.4,0.0,1.0,0.28,0.2,25.0,24.79,12.0,-1.0
1.0,1.0,1.0,0.0,2.0,2.0,203.0,0.0,2.0,1.54,4.0,50.0,49.65,36.0,-1.0
1.0,4.0,35.0,5.08437,2611.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,50.65,5.0,-1.0
1.0,1.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,52.65,7.0,-1.0
3.0,5.0,9.0,2.8073200000000003,60.0,26.0,44.44,0.0,6.0,2.79,1.67,55.0,54.65,47.0,-1.0
1.0,10.0,37.0,5.07017,38.0,38.0,72.95,0.0,2.0,1.53,0.22,56.0,55.64,10.0,1.0
1.0,20.0,37.0,4.6859199999999985,52.0,52.0,80.68,0.0,2.0,0.55,0.08,57.0,56.64,11.0,1.0
1.0,1.0,1.0,0.0,2.0,2.0,123.0,0.0,4.0,0.0,7.0,60.0,59.63,39.0,-1.0
1.0,1.0,1.0,0.0,4.0,4.0,193.0,0.0,1.0,0.04,1.0,9.0,8.96,5.0,-1.0
4.0,34.0,78.0,6.27846,80.0,78.0,113.41,0.0,7.0,1.47,1.03,64.0,63.62,72.0,-1.0
2.0,2.0,2.0,0.978696,147.0,63.0,143.0,0.0,3.0,1.2,2.0,65.0,64.61,56.0,-1.0
1.0,1.0,17.0,3.99192,1593.0,3.0,8.71,0.0,1.0,0.08,0.06,70.0,69.59,17.0,-1.0
1.0,6.0,11.0,2.94842,869.0,65.0,55.36,0.0,5.0,0.9,0.73,28.0,27.77,16.0,-1.0
2.0,2.0,2.0,0.680794,59.0,2.0,107.5,0.0,5.0,0.13,9.5,71.0,70.58,58.0,-1.0
1.0,1.0,1.0,0.0,193.0,193.0,193.0,0.0,2.0,0.18,2.0,72.0,71.58,47.0,-1.0
1.0,3.0,3.0,1.58496,42.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,74.57,19.0,-1.0
1.0,1.0,1.0,0.0,3.0,5.0,224.0,0.0,1.0,2.03,1.0,13.0,12.89,12.0,-1.0
1.0,1.0,2.0,0.774241,395.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.87,14.0,-1.0
1.0,1.0,1.0,0.0,9.0,7.0,32.0,0.0,1.0,5.08,3.0,16.0,15.87,15.0,-1.0
1.0,1.0,1.0,0.0,14.0,1.0,211.0,0.0,4.0,0.29,7.0,17.0,16.87,16.0,-1.0
1.0,1.0,1.0,0.0,59.0,2.0,65.0,0.0,1.0,0.7,6.0,77.0,76.47,11.0,-1.0
1.0,3.0,5.0,2.03633,494.0,2.0,10.4,0.0,1.0,0.35,1.2,3.0,2.96,0.0,-1.0
1.0,7.0,18.0,3.3592,22.0,1082.0,145.5,0.0,8.0,2.15,0.89,4.0,3.96,3.0,-1.0
