0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009950330853168092,0.0,0.0,0.0,0.5,0.0
1.4142135623730951,1.4142135623730951,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0769610411361284,0.4054651081081644,1.0986122886681098,1.095273387402595,0.8807970779778824,0.0
1.7320508075688772,2.8284271247461903,2.5649493574615367,1.3705307659404125,4.1588830833596715,3.7612001156935624,6.065713580740637,0.0,0.6931471805599453,0.02955880224154443,0.22314355131420976,1.9459101490553132,1.9401794743463283,0.9996646498695335,0.0
1.0,1.4142135623730951,1.3862943611198906,0.31365021267421234,4.442651256490317,3.9889840465642745,6.159792819648879,0.0,0.6931471805599453,0.06765864847381486,0.6931471805599453,2.0794415416798357,2.0744289998562917,0.9975273768433652,1.0
1.0,1.0,0.6931471805599453,0.0,2.1972245773362196,1.9459101490553132,6.171700597410915,0.0,0.6931471805599453,0.06765864847381486,1.6094379124341003,2.1972245773362196,2.192770226986839,0.9990889488055994,0.0
1.0,1.0,0.6931471805599453,0.0,0.0,0.6931471805599453,5.6240175061873385,0.0,0.6931471805599453,0.058268908123975824,1.3862943611198906,2.5649493574615367,2.556451816951096,0.9820137900379085,0.0
1.0,1.0,0.6931471805599453,0.0,1.3862943611198906,0.0,5.62040086571715,0.0,0.6931471805599453,0.16551443847757333,1.6094379124341003,2.833213344056216,2.826129489167811,0.9933071490757152,0.0
1.0,1.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,5.805134968916488,0.0,0.6931471805599453,0.009950330853168092,2.1972245773362196,3.295836866004329,3.2876553402630266,0.9998766054240138,0.0
1.0,2.449489742783178,2.8903717578961645,1.488564356034444,4.584967478670572,2.9444389791664403,4.814133673728467,0.0,0.6931471805599453,1.5644405465033644,0.46373401623214006,3.4339872044851463,3.424588334452731,0.9999999979388463,1.0
1.0,1.0,0.6931471805599453,0.0,3.4339872044851463,1.0986122886681098,6.075346031088684,0.6931471805599453,0.6931471805599453,1.1346227261911428,1.6094379124341003,3.5553480614894135,3.5464514609816584,0.9999999999622486,1.0
1.0,1.0,0.6931471805599453,0.0,3.4011973816621555,1.791759469228055,5.564520407322694,0.0,0.6931471805599453,1.5933085305042167,1.3862943611198906,3.6375861597263857,3.627269972482245,0.9999999999981204,1.0
1.0,1.0,0.6931471805599453,0.0,1.3862943611198906,1.9459101490553132,5.811140992976701,0.0,0.6931471805599453,0.7227059828014898,2.4849066497880004,3.6635616461296463,3.653252276470785,0.9999938558253978,0.0
1.0,1.0,1.791759469228055,0.8262347246983001,4.700480365792417,0.0,5.66711849028461,0.0,0.6931471805599453,1.9401794743463283,0.5877866649021191,3.713572066704308,3.6936182084611096,0.9999999999993086,1.0
