ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_RA
4.0,20.0,42.0,0.0,0.0,0.0,54.64,0.0,1.0,0.0,0.02,1.0,1.0,1.0,-1.0
1.0,5.0,10.0,2.87545,147.0,46.0,58.4,0.0,1.0,0.06,0.2,2.0,2.0,1.0,-1.0
1.0,3.0,13.0,3.07453,295.0,114.0,53.15,0.0,1.0,0.05,0.23,3.0,3.0,2.0,-1.0
1.0,2.0,5.0,1.78639,103.0,13.0,68.4,0.0,1.0,0.01,0.8,5.0,5.0,3.0,-1.0
2.0,2.0,2.0,0.8631209999999999,12.0,2.0,243.5,0.0,1.0,0.04,3.0,6.0,6.0,6.0,-1.0
1.0,1.0,1.0,0.0,24.0,19.0,183.0,0.0,1.0,0.02,6.0,7.0,7.0,5.0,-1.0
2.0,5.0,6.0,2.14883,105.0,51.0,66.0,0.0,1.0,0.13,0.67,8.0,8.0,8.0,-1.0
1.0,5.0,8.0,2.23218,114.0,49.0,50.25,0.0,2.0,0.1,1.25,1.0,1.0,1.0,-1.0
1.0,1.0,1.0,0.0,1.0,1.0,25.0,0.0,2.0,0.04,3.0,0.0,0.0,0.0,-1.0
1.0,5.0,7.0,2.35467,108.0,34.0,61.71,0.0,2.0,0.09,1.0,2.0,2.0,2.0,-1.0
1.0,1.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,-1.0
1.0,1.0,1.0,0.0,8.0,2.0,259.0,0.0,2.0,0.0,10.0,6.0,6.0,6.0,-1.0
1.0,3.0,11.0,3.0270200000000003,497.0,1.0,8.36,0.0,1.0,0.01,0.45,11.0,10.99,11.0,-1.0
1.0,2.0,2.0,1.0,24.0,0.0,72.0,0.0,3.0,0.34,2.0,2.0,2.0,2.0,-1.0
2.0,9.0,18.0,3.5777300000000003,393.0,180.0,74.17,0.0,3.0,0.09,1.78,21.0,20.96,26.0,-1.0
1.0,5.0,9.0,2.77746,292.0,28.0,98.11,0.0,2.0,0.04,3.11,25.0,24.95,20.0,-1.0
1.0,1.0,1.0,0.0,88.0,29.0,97.0,0.0,1.0,0.85,1.0,15.0,14.97,1.0,-1.0
3.0,10.0,20.0,3.67924,633.0,84.0,79.2,0.0,2.0,0.34,1.65,30.0,29.89,38.0,1.0
1.0,7.0,12.0,3.02352,409.0,18.0,12.25,0.0,1.0,0.06,0.33,18.0,17.93,4.0,-1.0
1.0,2.0,4.0,1.76019,78.0,14.0,187.0,0.0,2.0,0.05,6.5,35.0,34.87,30.0,1.0
1.0,1.0,1.0,0.0,1.0,1.0,71.0,0.0,2.0,0.06,7.0,3.0,2.99,3.0,-1.0
3.0,5.0,6.0,2.26565,110.0,77.0,137.83,0.0,3.0,0.01,1.67,40.0,39.86,40.0,-1.0
1.0,9.0,16.0,3.44086,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.92,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.92,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.92,0.0,-1.0
2.0,6.0,17.0,2.98126,350.0,168.0,115.24,0.0,2.0,0.45,1.94,28.0,27.89,18.0,-1.0
1.0,5.0,11.0,3.04654,770.0,2.0,22.36,0.0,2.0,0.09,0.82,41.0,40.8,35.0,-1.0
3.0,15.0,53.0,4.4410300000000005,342.0,401.0,86.7,0.0,3.0,0.9,0.96,43.0,42.8,57.0,1.0
3.0,10.0,11.0,2.41392,40.0,40.0,104.64,0.0,3.0,0.18,4.0,46.0,45.8,62.0,-1.0
1.0,2.0,6.0,2.43858,332.0,62.0,64.17,0.0,2.0,0.05,3.33,47.0,46.79,20.0,1.0
1.0,2.0,3.0,1.07957,67.0,48.0,118.67,0.0,2.0,0.01,7.0,49.0,48.78,22.0,-1.0
1.0,1.0,5.0,2.13218,398.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.98,0.0,-1.0
4.0,7.0,13.0,2.85175,230.0,58.0,85.0,0.0,2.0,0.45,2.54,55.0,54.76,76.0,1.0
1.0,1.0,1.0,0.0,13.0,1.0,63.0,0.0,2.0,0.09,2.0,5.0,4.98,1.0,-1.0
2.0,4.0,8.0,2.46746,74.0,163.0,139.13,0.0,2.0,0.5,3.0,30.0,29.85,22.0,-1.0
1.0,6.0,9.0,2.91099,9.0,8.0,93.22,0.0,1.0,0.34,0.56,31.0,30.85,5.0,-1.0
2.0,5.0,5.0,2.12715,99.0,31.0,107.4,0.0,2.0,0.09,4.6,32.0,31.85,25.0,1.0
2.0,5.0,5.0,1.92035,101.0,20.0,173.6,0.0,2.0,0.02,5.0,34.0,33.85,29.0,-1.0
3.0,6.0,7.0,2.22916,98.0,103.0,173.43,0.0,2.0,0.6,7.0,36.0,35.81,32.0,1.0
1.0,2.0,2.0,0.281194,39.0,2.0,197.0,0.0,2.0,0.13,13.0,62.0,61.63,46.0,-1.0
3.0,5.0,8.0,2.07934,757.0,35.0,64.63,0.0,3.0,0.16,2.0,63.0,62.63,13.0,1.0
2.0,2.0,3.0,1.5504,54.0,57.0,54.67,0.0,1.0,0.61,1.0,64.0,63.63,48.0,-1.0
2.0,8.0,10.0,0.0,0.0,0.0,110.3,0.0,1.0,0.69,0.1,66.0,65.62,1.0,-1.0
1.0,2.0,7.0,2.5172,476.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,68.6,1.0,1.0
1.0,1.0,1.0,0.0,7.0,2.0,65.0,0.0,2.0,0.05,2.0,70.0,69.6,49.0,-1.0
1.0,1.0,4.0,1.42828,344.0,2.0,15.5,0.0,2.0,0.31,1.5,9.0,8.95,4.0,-1.0
1.0,1.0,2.0,0.94115,231.0,118.0,152.5,0.0,1.0,0.02,0.5,10.0,9.95,5.0,-1.0
1.0,1.0,2.0,0.799759,0.0,70.0,75.0,0.0,1.0,1.39,2.0,75.0,74.03,8.0,-1.0
1.0,1.0,1.0,0.0,2.0,2.0,29.0,0.0,1.0,0.01,4.0,77.0,76.02,55.0,-1.0
1.0,2.0,4.0,1.75272,11.0,7.0,101.0,0.0,2.0,0.05,2.0,1.0,0.98,1.0,-1.0
1.0,1.0,1.0,0.0,7.0,0.0,445.0,0.0,3.0,3.14,16.0,39.0,38.45,2.0,-1.0
1.0,2.0,2.0,0.749595,11.0,3.0,61.0,0.0,1.0,3.21,1.0,40.0,39.45,0.0,-1.0
1.0,1.0,1.0,0.0,1.0,1.0,95.0,0.0,2.0,0.14,3.0,41.0,40.43,1.0,-1.0
1.0,1.0,1.0,0.0,19.0,0.0,95.0,0.0,2.0,0.73,4.0,84.0,82.8,3.0,-1.0
1.0,1.0,6.0,2.23596,882.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,83.8,3.0,1.0
1.0,1.0,1.0,0.0,0.0,24.0,24.0,0.0,1.0,0.05,1.0,87.0,85.79,5.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,42.33,0.0,-1.0
1.0,1.0,3.0,1.09838,604.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,86.77,6.0,-1.0
1.0,6.0,11.0,2.84409,779.0,422.0,54.09,0.0,3.0,0.89,1.36,45.0,44.31,26.0,1.0
2.0,3.0,4.0,1.17675,127.0,0.0,114.5,0.0,3.0,0.25,4.5,46.0,45.23,3.0,-1.0
1.0,1.0,3.0,1.16816,26.0,16.0,119.67,0.0,2.0,0.01,8.0,93.0,91.51,35.0,-1.0
1.0,4.0,6.0,1.90255,42.0,2.0,61.67,0.0,2.0,1.51,2.33,95.0,93.29,62.0,-1.0
1.0,1.0,3.0,1.25494,124.0,122.0,201.33,0.0,1.0,2.7,0.33,104.0,102.09,10.0,-1.0
2.0,5.0,15.0,3.5424900000000004,1162.0,2.0,31.07,0.0,3.0,0.11,1.33,106.0,104.09,14.0,1.0
2.0,4.0,9.0,1.82929,218.0,18.0,65.56,0.0,1.0,0.22,0.22,109.0,107.04,69.0,1.0
1.0,2.0,2.0,0.103275,74.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,108.99,5.0,-1.0
1.0,3.0,4.0,1.92629,122.0,27.0,146.0,0.0,2.0,3.18,9.75,113.0,109.92,71.0,1.0
1.0,6.0,13.0,3.462,1096.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,110.92,0.0,1.0
2.0,4.0,13.0,3.218,362.0,121.0,71.92,0.0,1.0,0.84,0.54,117.0,113.85,76.0,1.0
1.0,4.0,7.0,1.91828,138.0,15.0,74.0,0.0,1.0,0.05,0.57,118.0,114.84,4.0,-1.0
1.0,1.0,2.0,0.591673,0.0,7.0,74.0,0.0,2.0,3.74,4.5,119.0,115.84,14.0,-1.0
2.0,2.0,2.0,0.922919,43.0,28.0,136.0,0.0,1.0,0.1,2.5,120.0,116.84,79.0,-1.0
1.0,1.0,1.0,0.0,1.0,2.0,316.0,0.0,1.0,6.86,1.0,121.0,117.82,75.0,-1.0
2.0,5.0,7.0,2.39027,162.0,44.0,100.0,0.0,2.0,1.53,3.14,123.0,119.81,83.0,-1.0
6.0,10.0,13.0,2.76097,37.0,59.0,113.38,0.0,4.0,3.63,4.23,127.0,123.53,160.0,-1.0
1.0,1.0,1.0,0.0,11.0,6.0,99.0,0.0,1.0,7.03,1.0,128.0,124.52,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,47.33,0.0,-1.0
7.0,12.0,14.0,2.92241,67.0,112.0,104.07,0.0,3.0,0.3,4.36,51.0,49.29,45.0,1.0
1.0,3.0,3.0,1.54701,228.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,131.16,0.0,1.0
2.0,3.0,4.0,1.9183,17.0,1.0,233.75,0.0,3.0,7.69,6.0,137.0,133.16,19.0,-1.0
1.0,18.0,43.0,3.2764,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,136.16,0.0,-1.0
1.0,3.0,4.0,1.81704,242.0,22.0,79.5,0.0,2.0,6.78,1.5,142.0,134.36,86.0,1.0
