@relation hcommon-0-train0

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data

3,10,97,5.14656,6154,0,0,0,0,0,0,1,0.99,0,-1
1,1,1,0,3,8,135,0,1,2.92,2,10,9.89,2,-1
1,1,2,1,6,6,113,0,1,2.96,0.5,13,12.89,9,-1
1,9,51,5.29014,0,108,195.47,1,1,2.91,0.12,14,13.89,10,-1
2,2,10,1.40391,191,86,156.7,0,1,6.89,0.1,15,14.89,13,-1
1,1,1,0,5,2,101,0,1,4.03,1,20,19.84,3,-1
1,1,20,3.78009,83,17,118.45,0,1,1.73,0.2,21,20.84,14,1
1,1,1,0,1,1,24,0,1,5,1,27,26.78,3,-1
1,1,1,0,1,1,183,0,1,3.09,3,33,32.69,23,-1
1,1,1,0,9,10,330,0,1,2.99,12,39,38.29,13,-1
2,2,5,1.86054,58,5,54.2,0,1,5.4,1,43,42.07,11,-1
1,1,1,0,1,1,822,0,1,1.14,4,45,44.06,32,-1
2,2,2,0.580788,122,15,202.5,0,1,11.08,3.5,50,48.06,45,1
1,1,1,0,1,1,686,0,1,18.17,4,52,49.94,39,1
1,1,1,0,2,2,36,0,1,0.01,1,54,51.44,4,-1
1,1,2,0,0,0,0,0,1,12.45,0.5,55,52.43,3,-1
1,1,1,0,2,0,322,0,1,18.93,9,57,54.41,40,-1
1,1,1,0,1,1,207,0,1,0.02,6,59,56.41,42,-1
1,1,1,0,1,1,108,0,1,0.07,4,61,58.4,7,-1
2,2,2,0.954434,14,2,35.5,0,1,7.42,1.5,63,60.28,18,-1
2,2,2,0.991076,9,0,46,0,1,6.14,2.5,75,71.04,22,-1
2,3,4,1.8454,47,9,214.75,0,1,16.51,3.75,80,75.08,70,-1
1,1,1,0,2,2,503,1,2,6.94,8,81,76.08,57,-1
1,1,1,0,5,3,881,1,2,5.94,10,88,82.64,64,1
1,1,1,0,3,1,449,1,2,0,9,90,84.64,66,-1
1,2,3,0.875785,81,32,225,0,2,29.37,1.67,91,85.45,67,1
1,1,2,0.742488,16,3,339.5,0,2,6.52,2.5,97,90.33,72,1
2,2,3,0,0,0,0,0,1,33.95,0.67,100,93.09,82,-1
2,2,2,0.985228,9,5,447,1,2,4.8,6.5,101,93.9,89,-1
1,1,6,1.69211,58,12,110.5,0,1,29.65,1.33,105,97.83,80,1
1,2,2,0.918296,3,3,183,0,2,5.18,3,108,99.6,82,-1
1,1,1,0,1,1,482,0,1,18.95,7,109,100.59,83,-1
1,1,1,0,1,1,153,0,1,0.25,9,110,101.59,15,-1
1,1,3,1.56466,104,35,196,0,2,3,3.33,111,102.35,84,-1
2,4,5,0.868181,103,40,337.6,0,1,26.15,2.8,112,103.34,98,1
0,0,0,0,0,0,0,0,0,0,0,127,117.54,0,-1
1,1,1,0,1,1,347,0,1,19.97,14,133,123.23,19,-1
2,2,2,0.918296,5,1,190,1,1,1.65,9,136,125.57,122,-1
2,2,2,0.991076,16,2,27.5,0,1,20.65,2.5,140,128.59,31,-1
3,6,20,2.61818,255,145,182.75,0,2,26.15,2.35,141,129.59,138,-1
0,0,0,0,0,0,0,0,0,0,0,142,130.59,0,-1
3,4,14,2.21393,544,277,391.57,0,2,21.44,2.86,144,131.65,146,1
2,2,9,2.33961,45,16,167.56,0,1,17.74,0.67,148,134.98,119,-1
2,3,3,1.24067,10,1,568,0,2,0.01,11.33,154,138.94,141,-1
2,2,3,1.53049,6,3,79,0,1,3.85,4.67,155,139.94,143,-1
2,3,6,1.41147,174,39,563.33,1,2,4.02,5.83,156,140.91,145,1
2,2,4,1.75022,14,7,452,0,2,17.52,8,157,141.91,147,1
1,3,3,1.40499,89,31,534,1,2,1.76,7,160,144.87,119,1
1,1,1,0,11,7,595,1,2,6.24,2,2,1.82,2,-1
2,5,18,3.69834,2085,0,6.11,0,1,0.01,1.22,170,152.56,170,1
1,2,2,0.672295,42,9,194.5,0,1,0.87,4,178,159.55,135,1
2,2,4,1.11074,340,0,75.25,0,1,20.75,9.5,190,169.49,203,1
3,6,7,1.4668,150,45,213.86,0,2,20.19,9.57,195,174.02,231,1
1,1,1,0,1,1,111,0,1,0.1,7,206,184.15,24,-1
1,1,1,0,1,1,244,0,1,0.01,58,222,196.87,81,-1
2,3,3,0.556813,103,20,454,1,2,9.98,25,223,196.49,253,1
2,2,2,0.985228,7,0,200.5,0,1,1.06,34,229,201.92,264,-1
2,2,2,0.881291,8,2,301.5,1,1,3.11,38,236,205.45,276,-1
3,5,7,1.05376,490,92,231.86,0,2,10.38,13.43,238,206.98,300,1
1,1,2,0.074985,204,15,7.5,0,1,27.05,1,242,209.98,97,-1
2,4,22,3.09338,1119,470,331.32,1,3,16.63,5.05,247,212.54,295,1
2,2,2,0.721928,5,0,446,0,1,1.54,46,267,229.83,320,-1
1,1,2,0.970951,5,0,389.5,0,1,1.52,52.5,269,231.78,114,-1
1,1,1,0,1,1,348,0,1,0,89,270,232.78,115,-1
5,10,42,2.8589,419,230,140.55,0,2,24.91,2.95,272,234.77,401,-1
2,2,3,1.21553,15,4,438.33,1,2,3.34,36,280,241.7,339,-1
2,2,3,0.621123,29,15,1051.33,1,2,1.9,38,282,242.6,342,1
3,3,3,1.33966,14,7,200.67,0,2,2.29,36.67,283,243.58,185,-1
5,10,25,3.19148,1034,385,411.56,0,3,14.66,5.92,287,247.5,430,-1
2,3,7,2.57495,83,13,492.57,0,2,21.86,20,296,250.1,364,1
1,1,1,0,10,9,586,0,2,3.88,12,305,255.58,238,1
2,2,2,0.970951,7,3,228.5,1,1,13.01,57.5,307,257.58,383,-1
3,3,3,1.39921,25,2,421.67,0,1,12.05,42.67,311,261.49,421,-1
3,3,3,0.750713,136,5,620.33,1,2,0.86,48.33,317,266.43,433,1
0,0,0,0,0,0,0,0,0,0,0,321,270.27,0,-1
1,1,1,0,4,1,395,0,1,9.66,19,322,265.45,33,-1
2,2,6,1.75394,77,5,406,0,1,38.83,25.33,325,266.61,410,1
2,2,10,2.48136,306,61,246.3,0,1,31.62,12.9,326,267.6,412,1
1,6,11,2.57191,144,54,292.36,1,2,23.2,6.36,336,273.26,264,1
1,1,1,0,1,1,956,1,2,0.01,26,337,274.26,265,-1
1,1,1,0,0,0,0,0,1,21.51,1,338,275.26,7,-1
1,1,1,0,1,1,468,0,1,0.01,31,340,277.22,166,-1
2,4,9,1.99322,651,0,56.67,0,1,0,15.33,342,279.21,435,1
1,1,1,0,71,20,771,0,1,4.18,9,344,281.19,270,1
2,2,3,0.227549,161,2,369.67,0,2,7.62,49.33,347,283.54,443,1
1,1,1,0,14,3,251,1,1,52.55,5,353,285.79,278,1
2,2,2,0.970951,4,1,549.5,1,1,13.26,77,357,289.76,458,-1
1,1,1,0,2,1,236,1,1,5.88,19,359,291.16,283,-1
2,4,13,3.12374,132,126,363.77,1,2,8.87,13.31,364,296.03,469,1
2,2,3,1.06128,21,11,433.33,1,1,6.1,58.33,367,295.48,474,1
1,2,2,0.487021,48,56,398,1,1,2.79,1,372,300.44,294,-1
2,2,2,0.574636,21,1,558,1,1,10.75,86.5,376,303.82,489,1
2,3,3,1.26604,89,5,380.33,0,1,37.24,57,380,307.78,496,1
2,2,2,0.183122,108,0,299,0,1,0,83.5,382,309.16,500,-1
2,2,2,0.954434,6,2,609.5,1,2,20.49,85.5,385,310.71,505,1
1,2,3,1.56445,27,19,751.33,1,2,2.7,13.67,386,311.7,308,1
0,0,0,0,0,0,0,0,0,0,0,391,316.61,0,-1
2,2,2,0.970951,9,1,363,1,1,7.29,87.5,395,317.79,518,-1
2,4,5,2.09167,19,9,227.6,1,1,16.35,35.6,398,318.78,524,-1
2,8,23,4.19875,128,87,233.13,0,2,56.35,9.17,401,318.88,528,-1
2,2,2,0.845351,9,2,348.5,0,1,28.47,90,402,319.87,530,-1
2,3,5,1.67414,939,0,131.6,0,1,0,36.6,405,322.83,536,1
2,2,2,0.985228,5,2,373.5,1,1,98.48,93,406,322.43,538,-1
2,5,26,3.84409,191,130,218,1,1,70.73,7.12,408,321.65,541,1
2,2,8,2.14566,109,31,324.13,0,1,29.8,24.25,418,326.61,557,1
2,3,4,1.83393,5,8,296.75,1,1,19.73,49.5,421,328.89,563,-1
2,3,3,0.804747,78,11,488,0,1,2.33,69.67,422,328.48,565,1
3,5,10,1.85486,536,360,522.3,0,2,44.15,23.4,425,327.91,612,1
2,4,6,2.18182,8,27,570.33,0,3,28.77,38,427,329.25,575,-1
2,2,2,0.836641,13,2,697,1,2,35.02,107.5,429,331.23,579,-1
3,3,4,0.97693,208,21,546.25,0,2,0.3,55.75,431,333.19,625,1
2,2,2,0.845351,9,2,1140,0,1,50.41,105.5,435,335.9,591,-1
1,1,1,0,1,1,780,0,1,0,215,441,341.79,245,-1
0,0,0,0,0,0,0,0,0,0,0,443,343.78,0,-1
2,3,3,0.937301,9,13,545.67,1,2,11.33,78,445,342.9,603,-1
2,2,2,0.63431,17,8,1376,1,1,2.77,112.5,448,345.21,609,-1
2,2,3,1.5,4,4,482.67,0,1,3.25,82.33,449,346.2,611,-1
2,2,3,0.425508,342,270,417.67,0,1,3.25,4.67,450,347.2,384,-1
0,0,0,0,0,0,0,0,0,0,0,452,349.19,0,-1
2,2,2,0.954434,12,4,691.5,1,1,0.83,122,458,353.63,626,1
3,3,4,0.476179,364,292,461.5,0,1,4.73,13.25,459,352.38,653,-1
3,6,9,1.23702,437,324,625.44,0,1,31.99,29.11,460,353.37,656,-1
2,2,2,0.77935,8,5,467,0,1,25.1,114,462,355.28,632,-1
2,3,3,1.15931,36,28,733.67,1,2,12.64,83,468,359.76,642,-1
2,5,17,3.23319,379,42,390.71,0,2,38.97,16.65,473,360.81,652,1
2,2,3,1.25085,38,20,790,0,1,4.66,79.67,474,361.8,654,1
2,4,5,1.77482,653,59,479.2,0,3,18.07,52,478,365.07,662,1
2,4,6,1.91965,95,78,613,1,2,20.52,45.5,482,366.72,670,1
1,1,1,0,3,3,912,0,1,2.87,248,483,365.49,281,-1
2,5,12,2.81566,512,38,502.33,0,2,29.2,23.42,486,368.29,676,1
2,2,2,0.578795,25,4,1156.5,1,2,2.02,135,489,370.58,682,-1
