@relation hcommon-0-train3

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data

3,10,97,5.14656,6154,0,0,0,0,0,0,1,0.99,0,-1
1,1,1,0,3,8,135,0,1,2.92,2,10,9.89,2,-1
2,2,10,1.40391,191,86,156.7,0,1,6.89,0.1,15,14.89,13,-1
1,2,17,3.28813,144,32,276.53,0,1,2.8,0.24,18,17.84,13,1
1,1,1,0,5,2,101,0,1,4.03,1,20,19.84,3,-1
1,1,20,3.78009,83,17,118.45,0,1,1.73,0.2,21,20.84,14,1
1,1,1,0,1,1,5,0,1,4.11,1,23,22.84,16,-1
2,3,3,1.33329,39,7,145,1,1,0.35,3.33,25,24.78,26,-1
1,1,1,0,1,1,24,0,1,5,1,27,26.78,3,-1
1,1,1,0,1,1,183,0,1,3.09,3,33,32.69,23,-1
2,2,5,1.86054,58,5,54.2,0,1,5.4,1,43,42.07,11,-1
1,1,1,0,1,1,822,0,1,1.14,4,45,44.06,32,-1
2,2,2,0.580788,122,15,202.5,0,1,11.08,3.5,50,48.06,45,1
1,1,1,0,1,1,686,0,1,18.17,4,52,49.94,39,1
1,1,5,0.852212,66,72,585.4,1,2,13.39,1.6,4,3.9,4,1
1,1,1,0,8,4,139,0,1,30.94,2,69,65.43,47,1
1,1,1,0,2,2,886,0,1,28.1,3,73,69.41,51,-1
1,1,1,0,3,0,287,0,2,20.11,4,74,70.23,52,-1
2,2,2,0.991076,9,0,46,0,1,6.14,2.5,75,71.04,22,-1
2,3,4,1.8454,47,9,214.75,0,1,16.51,3.75,80,75.08,70,-1
1,1,1,0,2,2,503,1,2,6.94,8,81,76.08,57,-1
1,1,1,0,1,1,370,1,1,38.11,2,83,78.06,59,-1
2,2,3,1.58496,3,3,91.33,0,1,31.27,1,86,80.66,68,-1
1,1,1,0,5,3,881,1,2,5.94,10,88,82.64,64,1
1,1,3,1.4362,56,37,416,1,2,6.73,6.67,89,83.64,65,1
1,1,1,0,3,1,449,1,2,0,9,90,84.64,66,-1
1,2,3,0.875785,81,32,225,0,2,29.37,1.67,91,85.45,67,1
2,2,2,0.958712,17,4,188,1,1,29.85,4,93,86.38,81,1
1,1,2,0.742488,16,3,339.5,0,2,6.52,2.5,97,90.33,72,1
1,1,6,1.69211,58,12,110.5,0,1,29.65,1.33,105,97.83,80,1
1,2,2,0.918296,3,3,183,0,2,5.18,3,108,99.6,82,-1
1,1,1,0,1,1,153,0,1,0.25,9,110,101.59,15,-1
1,1,3,1.56466,104,35,196,0,2,3,3.33,111,102.35,84,-1
2,4,5,0.868181,103,40,337.6,0,1,26.15,2.8,112,103.34,98,1
1,1,1,0,1,1,347,0,1,18.96,14,128,118.54,16,-1
1,1,1,0,1,1,347,0,1,19.97,14,133,123.23,19,-1
2,2,2,0.918296,5,1,190,1,1,1.65,9,136,125.57,122,-1
3,6,20,2.61818,255,145,182.75,0,2,26.15,2.35,141,129.59,138,-1
0,0,0,0,0,0,0,0,0,0,0,142,130.59,0,-1
3,4,14,2.21393,544,277,391.57,0,2,21.44,2.86,144,131.65,146,1
2,2,9,2.33961,45,16,167.56,0,1,17.74,0.67,148,134.98,119,-1
3,12,51,4.63399,1254,905,283.53,0,3,26.8,1.76,153,137.94,156,1
2,3,3,1.24067,10,1,568,0,2,0.01,11.33,154,138.94,141,-1
2,2,4,1.75022,14,7,452,0,2,17.52,8,157,141.91,147,1
2,2,3,1.09076,82,18,350.67,0,2,0.14,11.67,163,147.87,156,-1
2,5,18,3.69834,2085,0,6.11,0,1,0.01,1.22,170,152.56,170,1
2,2,2,0.359102,27,17,461,1,2,0.61,18.5,172,154.29,173,1
1,2,2,0.672295,42,9,194.5,0,1,0.87,4,178,159.55,135,1
2,2,2,0.985228,6,1,508.5,1,2,0.11,26.5,193,172.41,208,-1
3,6,7,1.4668,150,45,213.86,0,2,20.19,9.57,195,174.02,231,1
1,1,1,0,1,1,111,0,1,0.1,7,206,184.15,24,-1
1,1,1,0,1,1,244,0,1,0.01,58,222,196.87,81,-1
2,3,3,0.556813,103,20,454,1,2,9.98,25,223,196.49,253,1
2,2,2,0.985228,7,0,200.5,0,1,1.06,34,229,201.92,264,-1
2,2,2,0.210842,88,32,237.5,0,2,6.93,8.5,232,203.5,208,1
2,2,2,0.881291,8,2,301.5,1,1,3.11,38,236,205.45,276,-1
3,5,7,1.05376,490,92,231.86,0,2,10.38,13.43,238,206.98,300,1
1,1,2,0.074985,204,15,7.5,0,1,27.05,1,242,209.98,97,-1
2,2,2,0.314683,85,3,291,0,1,13.09,40.5,244,209.96,290,1
2,4,22,3.09338,1119,470,331.32,1,3,16.63,5.05,247,212.54,295,1
5,10,42,2.8589,419,230,140.55,0,2,24.91,2.95,272,234.77,401,-1
2,2,3,0.621123,29,15,1051.33,1,2,1.9,38,282,242.6,342,1
5,10,25,3.19148,1034,385,411.56,0,3,14.66,5.92,287,247.5,430,-1
1,1,1,0,6,2,125,0,1,76.22,2,289,247.67,222,1
3,5,7,2.00172,225,7,448.71,0,2,7.82,20.14,294,248.68,389,1
2,3,7,2.57495,83,13,492.57,0,2,21.86,20,296,250.1,364,1
1,1,1,0,10,9,586,0,2,3.88,12,305,255.58,238,1
2,2,2,0.970951,7,3,228.5,1,1,13.01,57.5,307,257.58,383,-1
2,6,13,3.45037,19,34,589.62,1,2,17.21,14.31,313,262.94,394,1
1,1,2,0.836641,2,13,609.5,0,2,0.53,19,314,263.93,247,1
3,3,3,0.750713,136,5,620.33,1,2,0.86,48.33,317,266.43,433,1
0,0,0,0,0,0,0,0,0,0,0,321,270.27,0,-1
1,1,1,0,4,1,395,0,1,9.66,19,322,265.45,33,-1
2,2,6,1.75394,77,5,406,0,1,38.83,25.33,325,266.61,410,1
2,3,3,1.53049,8,1,253.33,1,1,55.79,43.33,327,268.59,414,-1
2,3,11,2.52193,1320,1098,202.45,0,1,11.33,12.18,333,272.78,423,1
1,6,11,2.57191,144,54,292.36,1,2,23.2,6.36,336,273.26,264,1
1,1,1,0,1,1,956,1,2,0.01,26,337,274.26,265,-1
1,1,1,0,0,0,0,0,1,21.51,1,338,275.26,7,-1
2,2,3,0.227549,161,2,369.67,0,2,7.62,49.33,347,283.54,443,1
1,1,1,0,14,3,251,1,1,52.55,5,353,285.79,278,1
2,2,2,0.970951,4,1,549.5,1,1,13.26,77,357,289.76,458,-1
1,1,1,0,4,1,33,0,1,1.95,1,362,294.14,38,-1
1,2,2,0.487021,48,56,398,1,1,2.79,1,372,300.44,294,-1
2,3,3,1.26604,89,5,380.33,0,1,37.24,57,380,307.78,496,1
2,2,2,0.183122,108,0,299,0,1,0,83.5,382,309.16,500,-1
2,2,2,0.954434,6,2,609.5,1,2,20.49,85.5,385,310.71,505,1
1,2,3,1.56445,27,19,751.33,1,2,2.7,13.67,386,311.7,308,1
0,0,0,0,0,0,0,0,0,0,0,391,316.61,0,-1
2,2,5,1.19014,155,6,615.8,1,2,14.69,40,393,315.8,515,-1
2,2,2,0.970951,9,1,363,1,1,7.29,87.5,395,317.79,518,-1
2,4,5,2.09167,19,9,227.6,1,1,16.35,35.6,398,318.78,524,-1
2,3,3,1.33827,13,2,474,1,1,10.34,60,400,318.59,526,1
2,8,23,4.19875,128,87,233.13,0,2,56.35,9.17,401,318.88,528,-1
2,3,5,1.67414,939,0,131.6,0,1,0,36.6,405,322.83,536,1
2,2,2,0.985228,5,2,373.5,1,1,98.48,93,406,322.43,538,-1
3,3,3,1.4138,13,1,271.67,0,1,45.92,66.33,411,323.28,295,-1
2,2,8,2.14566,109,31,324.13,0,1,29.8,24.25,418,326.61,557,1
3,4,4,1.48518,195,9,430,0,1,6.82,53.25,419,327.58,599,1
2,3,3,0.804747,78,11,488,0,1,2.33,69.67,422,328.48,565,1
3,5,10,1.85486,536,360,522.3,0,2,44.15,23.4,425,327.91,612,1
2,2,3,1.07012,18,13,349.67,1,1,73.05,69.67,428,330.25,577,-1
3,3,4,0.97693,208,21,546.25,0,2,0.3,55.75,431,333.19,625,1
2,2,2,0.845351,9,2,1140,0,1,50.41,105.5,435,335.9,591,-1
1,1,1,0,1,1,770,0,1,0,212,436,336.9,241,-1
3,8,17,3.52383,990,181,350.35,0,2,18.2,14.65,440,340.79,642,1
1,1,1,0,1,1,780,0,1,0,215,441,341.79,245,-1
0,0,0,0,0,0,0,0,0,0,0,443,343.78,0,-1
2,3,3,0.937301,9,13,545.67,1,2,11.33,78,445,342.9,603,-1
2,2,3,1.5,4,4,482.67,0,1,3.25,82.33,449,346.2,611,-1
2,2,3,0.425508,342,270,417.67,0,1,3.25,4.67,450,347.2,384,-1
0,0,0,0,0,0,0,0,0,0,0,452,349.19,0,-1
2,2,2,0.954434,12,4,691.5,1,1,0.83,122,458,353.63,626,1
3,3,4,0.476179,364,292,461.5,0,1,4.73,13.25,459,352.38,653,-1
3,6,9,1.23702,437,324,625.44,0,1,31.99,29.11,460,353.37,656,-1
2,2,2,0.77935,8,5,467,0,1,25.1,114,462,355.28,632,-1
2,3,3,1.15931,36,28,733.67,1,2,12.64,83,468,359.76,642,-1
2,5,17,3.23319,379,42,390.71,0,2,38.97,16.65,473,360.81,652,1
2,2,3,1.25085,38,20,790,0,1,4.66,79.67,474,361.8,654,1
2,4,6,1.91965,95,78,613,1,2,20.52,45.5,482,366.72,670,1
2,5,12,2.81566,512,38,502.33,0,2,29.2,23.42,486,368.29,676,1
2,2,2,0.578795,25,4,1156.5,1,2,2.02,135,489,370.58,682,-1
2,4,4,1.46336,79,40,486,1,1,17.64,64.25,490,370.95,684,-1
2,3,11,2.46621,1475,3,158.18,1,2,0.67,25.09,492,372.8,688,1
2,2,2,0.970951,5,0,1089,0,1,5.47,136,493,373.01,690,-1
0,0,0,0,0,0,0,0,0,0,0,498,377.21,0,-1
3,3,4,1.81295,15,4,711.25,1,2,7.3,73.25,512,383.17,771,-1
3,6,12,1.71312,663,357,416,0,2,14.1,25.58,517,386.39,761,-1
2,2,2,0.845351,9,2,857,1,2,3.04,143,521,385.78,738,-1
2,2,2,0.191433,132,4,869.5,0,2,0.97,145.5,526,389.22,748,1
2,2,2,0.970951,4,1,1250,1,2,0.99,151.5,529,392.2,754,-1
