@relation tuscany-0-train2

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data

1,5,17,1.86094,294,6346,576,0,1,3.26,0.06,2,1.99,2,-1
1,1,1,0,11,1,102,0,1,10.52,1,29,28.15,2,-1
1,1,1,0,29,24,26,0,2,7.94,2,7,6.86,7,-1
1,1,1,0,21,0,122,0,1,11.44,1,9,8.86,9,-1
1,1,1,0,5,0,34,0,1,0.44,1,13,12.85,13,-1
1,1,1,0,3,1,204,0,1,11.99,1,14,13.84,14,-1
1,1,6,1.28256,4733,5022,837,0,1,11.28,0.33,19,18.32,19,-1
1,3,7,1.05146,10,102,95.57,0,1,24.16,0.14,20,19.32,20,1
1,2,15,3.67577,100,287,170.73,0,2,19.89,0.4,26,24.99,26,1
1,2,5,2.21437,33,30,172.2,0,2,12.41,1.4,27,25.73,27,-1
1,1,1,0,40,5,166,0,2,0.36,6,28,26.7,28,1
1,1,1,0,0,41,121,0,2,7.98,6,55,51.71,4,-1
1,1,1,0,44,0,0,0,0,0,0,30,28.4,30,-1
1,7,10,2.86542,96,111,180.4,1,2,16.55,0.5,33,31.4,33,1
1,2,2,0.696212,31,1,240,1,2,2.98,2.5,34,32.34,34,1
1,1,1,0,44,42,326,1,2,0.01,4,35,33.33,35,-1
1,1,1,0,10,2,12,0,1,4.75,3,38,35.81,38,-1
1,2,2,0.152143,228,0,44,0,1,22,0.5,39,36.81,39,-1
1,1,1,0,4,2,174,0,2,7.2,5,40,37.58,40,-1
1,2,2,0.935941,64,7,31.5,0,1,2.46,3,41,38.57,41,-1
1,1,1,0,2,0,31,0,1,0.15,5,42,39.56,42,-1
1,1,1,0,45,0,89,0,1,5.6,3,55,51.84,44,-1
1,1,1,0,21,0,134,0,1,0.16,4,56,52.82,45,-1
1,1,2,0.342464,46,1,22,0,1,31.13,0.5,65,60.42,51,-1
1,3,5,1.47835,57,15,225.2,1,2,28.79,1.6,74,67.12,56,1
1,1,1,0,1,2,101,1,1,13.85,1,75,68.12,57,-1
1,2,2,0.477071,27,12,159.5,1,2,26.02,3,79,70.39,61,1
1,2,5,1.78931,299,289,95.6,0,2,40.96,1.4,84,73.84,66,1
1,1,3,1.5,1,7,202.33,0,2,27.94,3.67,89,78.44,71,-1
1,1,6,2.24594,70,0,3.83,0,2,10.37,0.5,92,80.62,74,-1
1,1,7,1.39837,370,394,169.29,0,2,36.12,1.14,94,82.45,76,-1
1,1,2,0.468996,10,0,4,0,1,0.44,0.5,95,83.45,77,-1
1,1,1,0,44,0,0,0,0,0,0,96,84.42,78,1
1,4,5,0.603265,130,5,88.6,0,2,32.42,1.6,97,85.42,79,-1
0,0,0,0,0,0,0,0,0,0,0,240,214.1,0,-1
1,1,1,0,30,0,0,0,0,0,0,116,97.9,89,-1
1,1,1,0,84,0,303,0,2,25.01,9,117,98.89,90,-1
1,1,1,0,28,0,0,0,0,0,0,118,99.45,91,-1
1,1,1,0,2,2,168,0,2,3.9,5,122,103,95,-1
1,2,6,1.00904,1340,242,40.83,0,2,58.44,0.33,328,271.92,2,-1
1,2,5,2.13749,32,49,112,0,3,0.08,2,135,109.55,104,-1
1,8,12,2.66176,223,96,110.67,0,3,11.73,1.83,140,112.03,109,1
1,6,28,2.83211,394,450,130.5,0,3,12.99,2,143,114.5,111,1
1,1,1,0,2,3,28,0,3,32.37,5,147,118.15,113,-1
1,1,1,0,1,1,128,0,3,4.01,13,378,307.25,6,-1
1,4,6,2.0421,91,32,87.17,0,3,13.14,3.5,148,118.64,114,1
1,1,1,0,35,24,86,0,2,1.68,7,150,120.19,116,-1
1,1,1,0,1,1,109,0,2,4.04,9,154,122.84,119,-1
2,2,2,0.970951,5,5,81,0,4,36.77,8,430,353.31,34,-1
1,1,2,0.930586,0,104,52,0,2,31.65,1,3,2.95,3,-1
1,1,1,0,0,1,116,0,3,3.72,8,565,435.14,50,-1
1,2,3,1.40565,47,38,182.33,1,4,17.69,6.33,5,4.89,5,-1
1,1,1,0,354,355,355,0,2,43.68,13,8,7.79,8,-1
1,2,3,1.09547,8,73,93.67,0,4,20.08,7.33,11,10.76,11,-1
1,1,1,0,3,2,241,0,2,0.91,7,13,12.76,13,-1
1,1,1,0,5,1,35,0,1,44.72,2,15,14.76,15,-1
2,2,2,0.9629,20,11,369,0,3,5.14,3,177,122.48,34,-1
1,2,2,0.675864,19,127,369.5,0,3,2.1,3,179,124.46,32,-1
1,2,2,0.696212,130,78,162.5,0,3,12.01,11,30,28.67,25,1
2,3,10,3.01784,680,0,0,0,0,0,0,33,31.66,2,-1
4,8,11,2.92193,20,20,141.18,0,5,7.63,3.27,640,480.35,107,-1
1,1,1,0,144,132,642,0,3,4.98,6,183,126.75,36,-1
1,1,1,0,30,0,0,0,0,0,0,186,128.89,135,-1
1,1,1,0,7,5,73,0,1,14.55,1,53,49.48,13,-1
1,2,2,1,428,0,202,0,1,27.7,0.5,54,50.46,16,-1
1,2,3,1.40408,18,13,173,1,3,27.33,6.67,35,31.94,28,1
1,1,1,0,2,1,93,1,3,45.95,7,61,55.67,1,-1
1,1,1,0,4,4,94,0,4,0.76,8,38,34.28,31,-1
1,2,4,1.66062,32,50,74.5,0,1,7.57,0.25,0,0,0,-1
1,1,1,0,1,6,94,1,4,8.81,9,64,57.32,2,-1
1,3,3,1.37095,43,2,299.33,0,4,62,9.33,43,37.6,36,-1
1,1,1,0,37,4,335,0,2,33.88,13,6,5.5,2,-1
1,1,1,0,1,0,55,0,1,0,1,8,7.47,3,-1
1,1,1,0,108,49,109,0,5,70.18,23,9,8.46,3,-1
1,1,1,0,1,0,122,0,5,36.23,13,10,9.46,2,-1
1,1,1,0,0,0,0,0,0,0,0,11,10.38,3,-1
1,1,1,0,0,0,0,0,1,12.74,1,12,11.02,4,-1
1,2,4,1.54034,13,19,85.5,1,3,76.69,5.25,196,116.89,141,-1
1,6,6,2.28999,182,10,224,0,5,65.6,7.67,13,11.55,4,-1
1,5,12,3.11146,1634,0,0,0,0,0,0,14,12.55,3,-1
1,4,4,1.83226,8,7,338.75,0,5,0.02,11.25,16,14.55,5,-1
1,1,1,0,8,0,168,0,6,41.84,24,28,25.99,8,-1
4,11,12,3.40801,45,50,101.17,0,7,98.88,3.92,146,134.55,43,-1
1,1,1,0,1,1,52,0,1,0,2,149,137.53,7,-1
1,4,5,1.43979,107,4,92,0,6,110.85,7.8,160,144.63,13,-1
1,2,2,0.249882,25,23,148,0,4,0.01,6.5,163,147.63,16,-1
1,1,1,0,4,4,249,0,2,199.53,2,166,148.34,25,-1
0,0,0,0,0,0,0,0,0,0,0,795,615.17,0,-1
1,2,2,1,1,1,561.5,0,5,13.88,17,251,211.42,22,-1
1,3,6,2.38043,1,16,292.5,0,5,111.13,7.67,255,214.69,23,-1
3,9,9,2.91619,142,86,25.78,0,4,116.91,0.78,259,218.67,113,-1
1,4,4,1.54356,16,0,42,0,1,1.43,1,291,245.36,23,-1
1,1,1,0,1,0,57,0,1,2.68,6,312,264.63,31,-1
1,2,2,1,4,2,52,0,1,12.94,0.5,328,276.07,34,-1
1,2,2,1,12,0,53,0,1,0.04,1,331,279.04,35,-1
2,3,3,1.57662,8,5,63,0,2,0.52,2.33,337,284.71,146,-1
3,11,48,5.27452,168,167,174.4,0,8,192.49,2.71,356,297.66,173,-1
1,1,1,0,49,0,0,0,0,0,0,357,298.65,46,-1
