@relation tuscany-0-train3

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data

1,1,1,0,7,0,35,0,1,1.52,1,1,1,1,-1
1,5,17,1.86094,294,6346,576,0,1,3.26,0.06,2,1.99,2,-1
1,1,1,0,29,24,26,0,2,7.94,2,7,6.86,7,-1
1,1,1,0,21,0,122,0,1,11.44,1,9,8.86,9,-1
1,1,1,0,39,15,143,0,2,0.44,2,12,11.85,12,-1
1,1,3,1.58496,9,9,186.67,0,2,20.2,1.33,18,17.32,18,-1
1,1,6,1.28256,4733,5022,837,0,1,11.28,0.33,19,18.32,19,-1
1,3,7,1.05146,10,102,95.57,0,1,24.16,0.14,20,19.32,20,1
1,2,15,3.67577,100,287,170.73,0,2,19.89,0.4,26,24.99,26,1
1,2,5,2.21437,33,30,172.2,0,2,12.41,1.4,27,25.73,27,-1
1,1,1,0,40,5,166,0,2,0.36,6,28,26.7,28,1
1,1,1,0,0,41,121,0,2,7.98,6,55,51.71,4,-1
1,7,10,2.86542,96,111,180.4,1,2,16.55,0.5,33,31.4,33,1
1,1,1,0,44,42,326,1,2,0.01,4,35,33.33,35,-1
1,1,1,0,10,2,12,0,1,4.75,3,38,35.81,38,-1
1,2,2,0.935941,64,7,31.5,0,1,2.46,3,41,38.57,41,-1
1,1,1,0,2,0,31,0,1,0.15,5,42,39.56,42,-1
1,1,1,0,21,0,134,0,1,0.16,4,56,52.82,45,-1
1,1,1,0,21,0,80,0,2,24.18,8,59,54.73,47,-1
1,1,2,0.342464,46,1,22,0,1,31.13,0.5,65,60.42,51,-1
1,2,2,0.503258,58,5,125.5,1,2,49.4,4,72,66.32,55,-1
1,1,1,0,1,2,101,1,1,13.85,1,75,68.12,57,-1
1,1,3,0.70232,5,62,139,0,2,68.68,1.33,81,72.06,63,-1
1,1,1,0,2,0,204,0,2,6.03,6,83,72.99,65,-1
1,2,5,1.78931,299,289,95.6,0,2,40.96,1.4,84,73.84,66,1
1,1,1,0,16,0,277,0,1,95.91,1,43,39.42,1,-1
1,1,2,0.468996,10,0,4,0,1,0.44,0.5,95,83.45,77,-1
1,1,1,0,44,0,0,0,0,0,0,96,84.42,78,1
1,4,5,0.603265,130,5,88.6,0,2,32.42,1.6,97,85.42,79,-1
0,0,0,0,0,0,0,0,0,0,0,240,214.1,0,-1
1,1,3,1.32461,90,0,173,0,2,4.75,3.67,103,90.4,85,-1
2,2,2,0.918296,6,6,68.5,0,3,30.47,6,270,238.9,3,-1
1,1,1,0,30,0,0,0,0,0,0,116,97.9,89,-1
1,1,1,0,28,0,0,0,0,0,0,118,99.45,91,-1
1,2,3,0.927848,16,62,233.33,0,3,26.32,3.33,119,100,92,-1
1,1,1,0,2,2,168,0,2,3.9,5,122,103,95,-1
1,7,14,3.41239,41,46,74,0,4,28.39,2.14,141,112.75,110,1
1,6,28,2.83211,394,450,130.5,0,3,12.99,2,143,114.5,111,1
1,1,1,0,2,3,28,0,3,32.37,5,147,118.15,113,-1
1,1,1,0,1,1,128,0,3,4.01,13,378,307.25,6,-1
1,4,6,2.0421,91,32,87.17,0,3,13.14,3.5,148,118.64,114,1
1,1,1,0,35,24,86,0,2,1.68,7,150,120.19,116,-1
1,1,1,0,1,1,109,0,2,4.04,9,154,122.84,119,-1
2,2,2,0.970951,5,5,81,0,4,36.77,8,430,353.31,34,-1
1,8,20,3.08266,311,198,135.25,0,3,6.67,2.55,166,125.31,129,1
