@relation hcommon-2-train3

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data

0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,8,12,2.93744,63,42,429.83,0,1,0.02,0.25,6,5.96,8,-1
1,1,1,0,8,6,478,0,1,0.06,4,8,7.96,7,-1
1,1,1,0,0,0,0,0,0,0,0,11,10.89,2,-1
1,1,1,0,0,1,276,0,1,0.05,3,12,11.89,4,-1
1,1,1,0,3,0,275,0,1,0.17,4,16,15.88,5,-1
1,1,1,0,1,1,331,0,1,0,8,26,25.78,9,-1
1,1,1,0,0,22,237,0,1,5.02,2,29,28.77,5,-1
1,6,17,3.43073,97,18,122.24,0,1,3.77,0.59,30,29.71,20,1
1,1,1,0,30,2,434,1,1,2.1,4,34,33.69,24,1
1,1,1,0,29,5,260,0,1,3.91,3,37,36.61,27,1
1,2,11,2.59676,257,77,407.36,0,1,6.04,0.55,0,0,0,1
1,1,5,1.2847,109,0,288.2,0,1,5.95,0.8,40,39.19,28,1
1,1,2,0.485461,13,6,452.5,1,1,6.39,2.5,1,1,1,1
1,2,5,1.84522,12,7,102.8,0,1,6.02,1,41,40.08,29,-1
1,3,4,1.73088,60,123,309.5,0,2,5.48,1.5,42,41.08,30,1
1,1,1,0,5,6,208,0,1,6.32,4,46,45.05,33,-1
1,2,6,2.09371,114,64,275.33,0,2,2.19,1.67,47,45.95,34,1
1,1,1,0,26,4,381,0,1,8.18,4,48,46.19,35,1
1,1,1,0,36,0,0,0,0,0,0,53,50.44,3,-1
1,1,1,0,4,1,144,0,1,0.86,6,62,59.28,8,-1
1,1,1,0,0,0,0,0,1,2.12,1,65,62.1,4,-1
1,2,6,1.18539,220,113,671.33,1,2,17.13,2.17,66,63.09,44,1
1,1,1,0,15,3,686,0,1,6.09,5,67,64.08,45,-1
1,1,1,0,13,1,698,0,1,0.72,6,2,1.91,2,1
1,1,1,0,6,0,291,0,1,32.02,2,0,0,0,1
1,3,7,1.63934,155,84,606.43,0,2,10.68,2.57,79,74.83,55,1
1,1,2,0.964079,20,16,427,0,1,35.05,1.5,85,79.88,61,-1
1,1,2,0.774632,45,12,448.5,1,2,6,5.5,92,85.58,68,1
1,1,1,0,5,3,284,1,1,39.18,4,95,88.34,71,1
1,1,1,0,1,1,11,0,1,21.02,2,96,89.33,12,-1
1,1,2,0.828056,19,4,357.5,1,1,17.36,7,99,92.12,74,1
1,3,7,2.3521,50,19,222.57,0,2,12.17,3.86,104,96.85,79,-1
1,1,1,0,5,10,60,1,1,49.12,3,116,107.11,89,-1
2,2,10,1.05058,155,98,167.2,0,1,28.45,0.5,130,120.53,107,-1
1,1,1,0,3,1,13,0,1,1.91,1,135,124.63,20,-1
1,1,1,0,3,2,492,0,2,0.19,13,138,126.6,103,-1
1,1,6,2.55538,47,11,4.67,0,1,10.12,0.67,146,133.36,17,-1
2,2,2,0.650022,2,10,51,0,1,17.26,3.5,147,134.36,33,-1
2,2,3,0.330157,357,275,641.67,1,2,5.94,7.67,151,137.66,127,-1
1,1,1,0,2,2,312,0,1,48.88,6,159,143.9,118,-1
2,4,5,1.98389,56,11,518.8,0,2,19.98,8.6,164,148.59,158,1
1,1,2,0.836641,15,15,309,0,1,1.68,0.5,173,154.92,130,1
2,3,3,0.863802,39,49,174.33,0,1,37.71,10.67,174,155.9,176,1
2,2,3,1.49725,18,10,84.67,1,1,14.1,11,175,156.87,178,1
2,2,2,0.721928,11,4,138,1,1,7,15.5,176,157.86,180,1
2,3,13,2.70023,298,41,525.31,0,2,5.74,4.92,177,158.85,182,1
1,1,1,0,6,0,142,0,1,0.18,31,184,165.09,51,-1
2,3,3,1.0958,19,3,311.33,1,1,1.77,14,185,166.09,193,1
2,2,2,0.396628,36,15,494,1,2,2.46,25,189,168.5,201,-1
2,2,2,0.21358,108,10,555,1,1,4.15,24.5,192,171.43,206,1
1,1,1,0,1,1,1030,1,1,0.95,15,196,175.02,152,-1
3,6,7,1.52302,46,152,229.71,0,2,0.07,9.86,198,176.99,237,1
1,1,1,0,1,1,376,0,1,0.2,17,200,178.93,65,-1
2,3,6,1.82033,957,6,44,0,1,0.22,7.67,202,180.88,224,1
0,0,0,0,0,0,0,0,0,0,0,207,185.11,0,-1
1,1,2,0.970951,2,3,300.5,0,1,1.01,32.5,208,186.11,70,-1
0,0,0,0,0,0,0,0,0,0,0,209,187.1,0,-1
2,2,2,0.970951,4,1,622,0,1,2.93,31,211,187.79,234,1
4,8,11,1.40133,211,110,308.27,0,2,16.12,8.73,214,188.9,279,-1
2,2,3,0.516915,192,120,214,0,1,6.91,2,216,190.9,180,-1
1,1,1,0,1,1,234,0,1,0,54,218,192.89,77,-1
2,3,7,1.87464,75,43,204.71,0,1,13.21,10.29,219,193.89,246,1
2,2,3,1.53013,11,4,673.33,1,2,13.09,22.67,221,195.88,250,-1
2,2,12,3.16423,136,112,359.42,1,2,25.31,8.42,224,197.48,255,1
1,1,1,0,2,2,122,0,1,13.02,1,225,198.48,173,-1
3,6,19,3.69829,252,81,432.05,0,3,17.29,5.37,227,200.44,280,1
2,2,3,0.934856,107,24,640,1,2,4.34,30.33,235,204.48,274,1
2,3,7,1.84462,237,108,541.29,1,2,10.11,13.29,243,210.97,288,1
1,1,1,0,7,1,520,1,1,26.95,14,245,210.96,192,-1
2,4,11,2.3137,3132,2,71.55,0,1,1.08,8.55,248,213.53,297,-1
1,1,1,0,5,0,505,0,2,1,19,253,218.02,200,1
1,1,2,0.362051,188,44,272.5,1,1,6.01,5.5,254,219,201,1
2,3,5,1.0876,93,29,480.4,1,2,5,21,257,221.47,309,1
1,1,1,0,1,1,434,0,1,0.1,25,262,226.43,108,-1
1,1,2,0.863121,6,1,381.5,0,1,0.07,50,264,228.42,109,-1
2,2,2,0.985228,4,3,250.5,0,2,0.11,48,265,229.4,140,-1
3,3,4,1.23322,11,7,166.5,0,2,2.89,25,266,228.86,166,-1
2,5,34,4.14512,133,66,112.03,1,1,29.89,2.56,268,230.81,322,-1
0,0,0,0,0,0,0,0,0,0,0,273,235.77,0,-1
1,1,1,0,5,0,348,0,1,0.03,90,274,236.77,117,-1
2,2,2,0.787127,15,2,202.5,0,1,1.01,46,276,238.23,145,-1
2,2,2,0.985228,6,1,210,1,1,3.04,47,277,239.22,333,-1
2,2,3,1.52623,9,4,802.33,1,2,2.35,39.67,284,244.57,345,1
0,0,0,0,0,0,0,0,0,0,0,288,248.5,0,-1
2,2,3,0.337313,320,92,362.67,1,2,8.66,35.67,290,248.19,352,-1
2,2,3,1.21044,42,3,271.67,0,1,15.06,35.33,291,249.12,354,1
2,3,3,1.2068,63,72,543,0,1,16,39.67,299,251.92,370,-1
2,4,5,1.81569,13,14,376,1,2,18.33,26.2,302,252.6,375,1
2,2,3,1.4567,36,11,546,0,2,14.59,44,308,258.57,385,1
2,3,10,2.14674,292,273,387.5,0,2,18.79,14.5,312,261.94,392,1
3,3,5,0.495372,304,232,391.6,0,1,13.23,30,319,268.28,425,-1
0,0,0,0,0,0,0,0,0,0,0,320,269.27,0,-1
2,4,5,0.836088,40,41,380.4,1,1,8.99,29.6,328,269,416,1
3,4,7,1.65234,188,14,355.71,0,2,6.94,23.57,331,271.91,453,1
2,3,4,1.49184,30,7,555.5,1,2,18.14,38.25,334,273.75,425,1
2,5,17,3.7339,120,16,424.76,0,2,16.24,11.41,335,274.75,427,1
1,1,2,0.708836,18,13,378.5,0,1,32.64,2.5,343,280.2,269,-1
1,1,1,0,6,5,1966,0,2,1,34,348,283.96,274,-1
2,2,2,0.970951,4,1,799.5,1,2,3.93,77.5,350,283.42,448,-1
2,3,10,2.20411,298,274,406.6,0,2,16.45,17.6,358,290.18,460,1
2,5,8,2.35946,60,34,340.5,1,1,64.64,18.75,360,292.16,463,1
2,4,9,1.77744,980,15,201.44,0,1,50.54,17.22,361,293.14,465,1
1,1,1,0,1,1,152,0,1,17.5,2,369,297.47,291,-1
2,2,5,1.78271,119,86,824,1,2,14.48,39,370,298.47,478,1
2,4,15,3.00822,116,81,372.67,0,2,7.5,12.33,375,302.84,487,1
2,2,2,0.954434,8,0,568,0,1,0.04,87,377,304.79,491,1
1,3,9,2.21496,260,192,313.33,0,2,3.68,4.33,379,306.78,301,1
2,5,12,2.29756,618,59,265.83,0,1,33.29,16,383,310.14,502,1
1,1,1,0,1,1,35,0,1,17.47,1,388,313.63,310,-1
0,0,0,0,0,0,0,0,0,0,0,390,315.62,0,-1
2,2,6,1.92705,105,57,121.67,0,1,160.65,0.83,0,0,0,-1
0,0,0,0,0,0,0,0,0,0,0,399,319.77,0,-1
2,2,2,0.970951,4,1,612.5,1,1,0.55,91.5,403,320.84,532,-1
2,2,8,1.92664,250,109,531.38,0,2,28.97,25,404,321.83,534,1
1,1,1,0,23,0,0,0,0,0,0,407,322.85,326,-1
2,2,12,3.54659,15,11,95.75,0,2,26.07,17.5,410,323.62,255,-1
1,1,2,0.985228,4,3,582,0,1,13.42,104,414,322.68,219,-1
2,2,3,0.944489,18,0,674.67,0,1,22.63,69.33,417,325.62,555,1
2,2,2,0.881291,4,6,680.5,1,1,4.92,105,423,326,567,-1
2,3,4,0.969584,155,0,348.75,0,2,7.26,54.5,426,328.31,573,1
2,2,2,0.985228,6,1,945,1,2,0.53,111,430,332.19,581,-1
3,5,6,1.24353,254,2,585.17,0,2,0.78,39.83,432,333.54,628,1
2,6,9,2.41685,695,101,337.67,0,1,4.68,24.11,433,334.54,587,1
2,6,12,1.38577,1516,105,224,0,1,34.7,19,434,335.53,589,-1
