ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_RA
1.0,1.0,1.0,0.0,6.0,2.0,241.0,0.0,1.0,1.5,1.0,0.0,0.0,0.0,-1.0
1.0,1.0,2.0,0.960322,287.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.99,3.0,-1.0
1.0,1.0,2.0,0.976946,774.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.99,4.0,-1.0
1.0,2.0,3.0,1.57741,49.0,7.0,147.33,0.0,2.0,4.07,1.67,15.0,14.84,15.0,-1.0
1.0,1.0,1.0,0.0,4.0,4.0,112.0,0.0,1.0,13.64,2.0,22.0,21.32,22.0,-1.0
1.0,1.0,1.0,0.0,5.0,5.0,130.0,0.0,2.0,0.02,4.0,24.0,23.32,24.0,-1.0
1.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.7,29.0,-1.0
1.0,2.0,3.0,0.190239,1.0,279.0,171.0,0.0,2.0,13.27,3.0,56.0,52.58,5.0,-1.0
1.0,1.0,1.0,0.0,8.0,7.0,299.0,0.0,2.0,8.24,2.0,32.0,30.4,32.0,-1.0
1.0,1.0,1.0,0.0,3.0,4.0,44.0,0.0,1.0,6.56,1.0,37.0,34.81,37.0,-1.0
1.0,1.0,1.0,0.0,13.0,1.0,225.0,0.0,2.0,29.15,3.0,63.0,58.43,49.0,1.0
1.0,1.0,1.0,0.0,3.0,0.0,93.0,0.0,2.0,18.26,2.0,67.0,62.42,53.0,-1.0
1.0,1.0,1.0,0.0,2.0,2.0,133.0,1.0,2.0,60.01,2.0,39.0,36.4,0.0,-1.0
1.0,2.0,4.0,1.49242,58.0,346.0,139.25,0.0,2.0,64.88,1.0,82.0,72.0,64.0,-1.0
1.0,1.0,1.0,0.0,29.0,6.0,176.0,0.0,2.0,8.9,5.0,87.0,76.47,69.0,1.0
1.0,3.0,5.0,1.15846,146.0,169.0,193.8,0.0,2.0,33.02,1.6,90.0,78.62,72.0,1.0
1.0,2.0,2.0,0.322757,3.0,82.0,296.0,0.0,2.0,7.55,3.0,93.0,81.45,75.0,1.0
1.0,2.0,3.0,1.48622,12.0,41.0,119.0,0.0,2.0,6.02,5.0,99.0,87.23,81.0,-1.0
1.0,1.0,1.0,0.0,64.0,38.0,75.0,0.0,2.0,77.45,2.0,101.0,89.23,83.0,-1.0
1.0,3.0,3.0,0.117854,366.0,363.0,219.33,1.0,2.0,6.26,3.67,102.0,89.4,84.0,1.0
1.0,1.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,263.7,1.0,-1.0
1.0,3.0,4.0,1.54879,8.0,8.0,188.0,0.0,3.0,13.03,6.25,121.0,102.0,94.0,-1.0
1.0,6.0,22.0,3.83638,30.0,5787.0,269.09,0.0,4.0,15.22,0.77,128.0,105.21,99.0,-1.0
1.0,3.0,6.0,1.19034,120.0,122.0,131.0,0.0,3.0,11.15,2.5,130.0,106.25,101.0,-1.0
1.0,3.0,4.0,1.33874,176.0,42.0,67.5,0.0,2.0,4.48,2.75,132.0,107.27,102.0,-1.0
1.0,11.0,68.0,5.47839,597.0,1007.0,189.68,0.0,3.0,32.19,0.99,133.0,107.57,103.0,1.0
1.0,4.0,10.0,2.26098,81.0,256.0,151.7,0.0,2.0,23.43,2.9,136.0,110.47,105.0,1.0
1.0,1.0,1.0,0.0,2.0,2.0,102.0,0.0,2.0,0.58,8.0,138.0,112.32,107.0,-1.0
