ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_RA
3.0,3.0,3.0,0.182606,170.0,2.0,143.33,0.0,1.0,0.06,0.67,4.0,4.0,2.0,-1.0
1.0,6.0,9.0,1.82259,477.0,24.0,34.56,0.0,1.0,0.05,0.56,0.0,0.0,0.0,1.0
1.0,3.0,3.0,1.27829,58.0,0.0,132.0,0.0,1.0,0.1,2.33,9.0,9.0,7.0,-1.0
1.0,3.0,4.0,1.79055,172.0,4.0,98.5,0.0,2.0,0.12,2.25,5.0,5.0,5.0,-1.0
2.0,6.0,13.0,3.26598,343.0,94.0,66.77,0.0,2.0,0.13,1.0,12.0,11.99,13.0,-1.0
1.0,1.0,1.0,0.0,7.0,3.0,72.0,0.0,1.0,0.0,3.0,14.0,13.98,6.0,-1.0
1.0,2.0,2.0,0.998636,15.0,8.0,117.0,0.0,2.0,0.01,2.5,15.0,14.98,7.0,-1.0
1.0,4.0,10.0,2.91539,346.0,25.0,79.9,0.0,2.0,0.21,1.6,16.0,15.98,11.0,-1.0
1.0,1.0,1.0,0.0,13.0,0.0,68.0,0.0,2.0,0.31,3.0,1.0,1.0,1.0,-1.0
2.0,6.0,10.0,2.53572,23.0,44.0,78.9,0.0,2.0,0.33,1.8,9.0,8.99,11.0,-1.0
1.0,3.0,3.0,1.40564,13.0,3.0,111.33,0.0,2.0,0.37,3.67,10.0,9.99,10.0,-1.0
2.0,10.0,23.0,3.73035,298.0,54.0,81.13,0.0,3.0,0.22,1.17,17.0,16.96,20.0,1.0
1.0,1.0,1.0,0.0,5.0,5.0,376.0,0.0,2.0,0.0,14.0,18.0,17.96,13.0,-1.0
2.0,11.0,41.0,4.99222,165.0,111.0,84.02,0.0,3.0,0.31,0.8,19.0,18.96,23.0,-1.0
1.0,1.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.96,15.0,-1.0
1.0,1.0,2.0,0.986126,111.0,84.0,42.0,0.0,3.0,0.04,3.0,22.0,21.96,17.0,-1.0
1.0,1.0,10.0,2.7133700000000003,60.0,62.0,73.9,0.0,2.0,0.42,1.7,23.0,22.95,18.0,-1.0
2.0,7.0,16.0,3.34627,250.0,7.0,85.94,0.0,3.0,0.06,1.69,24.0,23.95,30.0,1.0
1.0,1.0,1.0,0.0,2.0,2.0,412.0,0.0,2.0,0.0,19.0,26.0,25.95,21.0,-1.0
2.0,8.0,10.0,2.3842,75.0,10.0,101.5,0.0,2.0,0.14,2.3,27.0,26.95,34.0,-1.0
1.0,1.0,1.0,0.0,118.0,118.0,156.0,0.0,1.0,0.0,2.0,16.0,15.97,2.0,-1.0
1.0,1.0,1.0,0.0,75.0,84.0,156.0,0.0,1.0,0.02,3.0,17.0,16.97,3.0,-1.0
1.0,1.0,3.0,1.48946,450.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,27.9,23.0,1.0
1.0,6.0,19.0,3.77649,700.0,67.0,98.68,0.0,3.0,0.46,1.84,29.0,28.89,24.0,-1.0
1.0,6.0,6.0,1.7629,35.0,5.0,20.83,0.0,3.0,1.59,1.0,32.0,31.88,27.0,-1.0
1.0,4.0,10.0,2.55858,189.0,61.0,158.5,0.0,2.0,0.1,3.2,33.0,32.88,28.0,-1.0
1.0,1.0,1.0,0.0,20.0,9.0,136.0,0.0,2.0,0.01,16.0,34.0,33.88,29.0,-1.0
2.0,14.0,32.0,4.61517,28.0,34.0,56.66,0.0,3.0,1.14,0.81,36.0,35.87,45.0,-1.0
4.0,8.0,15.0,3.39855,495.0,50.0,72.33,0.0,3.0,0.33,1.93,38.0,37.86,52.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,38.86,1.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.92,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.92,0.0,-1.0
1.0,6.0,5.0,2.11933,246.0,50.0,67.4,0.0,1.0,0.05,0.2,27.0,26.91,1.0,-1.0
2.0,6.0,13.0,2.75803,155.0,78.0,130.85,0.0,2.0,0.17,2.31,29.0,28.89,20.0,-1.0
1.0,6.0,11.0,3.06467,200.0,32.0,94.91,0.0,2.0,0.66,1.36,42.0,41.8,36.0,1.0
1.0,4.0,4.0,1.4183,12.0,12.0,126.75,0.0,3.0,0.0,4.5,44.0,43.8,38.0,-1.0
1.0,1.0,5.0,2.05263,153.0,217.0,73.8,0.0,2.0,0.55,3.0,45.0,44.8,18.0,-1.0
2.0,2.0,2.0,0.754406,37.0,46.0,95.5,0.0,1.0,0.08,4.0,51.0,50.78,65.0,1.0
3.0,4.0,8.0,2.25742,311.0,3.0,72.13,0.0,3.0,0.43,2.25,53.0,52.78,31.0,-1.0
1.0,1.0,2.0,0.982859,22.0,4.0,52.5,0.0,1.0,0.02,0.5,6.0,5.98,2.0,-1.0
1.0,1.0,1.0,0.0,18.0,0.0,341.0,0.0,3.0,0.13,11.0,56.0,55.75,7.0,-1.0
1.0,1.0,7.0,2.6560200000000003,105.0,416.0,59.43,0.0,1.0,0.05,0.29,7.0,6.98,3.0,-1.0
2.0,5.0,5.0,1.93278,98.0,12.0,156.4,0.0,2.0,0.22,4.8,33.0,32.85,27.0,-1.0
1.0,4.0,10.0,2.93835,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,59.74,0.0,-1.0
1.0,1.0,1.0,0.0,1.0,0.0,404.0,0.0,3.0,0.01,13.0,61.0,60.74,9.0,-1.0
1.0,2.0,2.0,0.8112779999999999,4.0,4.0,137.0,0.0,3.0,0.79,7.5,37.0,36.81,23.0,1.0
4.0,7.0,10.0,2.55216,213.0,179.0,115.9,0.0,2.0,0.75,2.1,65.0,64.62,82.0,-1.0
4.0,5.0,6.0,1.61045,95.0,6.0,156.0,0.0,3.0,0.14,3.0,67.0,66.62,42.0,-1.0
2.0,3.0,3.0,1.40069,75.0,17.0,152.67,0.0,2.0,0.02,3.67,72.0,71.58,57.0,-1.0
2.0,8.0,17.0,3.29692,369.0,172.0,83.0,0.0,4.0,3.13,2.24,74.0,73.03,60.0,-1.0
1.0,1.0,2.0,0.970951,3.0,2.0,89.0,0.0,2.0,4.1,12.0,76.0,75.03,54.0,-1.0
1.0,3.0,13.0,2.93776,145.0,77.0,79.92,0.0,3.0,0.94,1.0,78.0,77.01,9.0,-1.0
7.0,19.0,66.0,5.392519999999998,1569.0,411.0,74.33,0.0,4.0,3.28,1.14,80.0,78.84,114.0,1.0
1.0,1.0,2.0,0.6962119999999999,10.0,6.0,79.5,0.0,2.0,0.0,3.5,81.0,79.84,11.0,-1.0
1.0,1.0,1.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,81.8,58.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,41.34,0.0,-1.0
1.0,2.0,5.0,1.6527599999999998,32.0,10.0,87.8,0.0,1.0,2.2,1.0,90.0,88.76,8.0,-1.0
1.0,2.0,7.0,2.45375,131.0,143.0,89.29,0.0,3.0,1.73,2.14,44.0,43.32,25.0,-1.0
2.0,4.0,10.0,1.43422,596.0,88.0,125.3,0.0,3.0,2.36,4.4,91.0,89.52,46.0,-1.0
1.0,1.0,3.0,1.42921,56.0,5.0,206.33,0.0,2.0,0.01,5.33,92.0,90.52,34.0,-1.0
1.0,4.0,6.0,1.83079,99.0,4.0,80.5,0.0,3.0,4.37,4.0,97.0,95.28,64.0,-1.0
1.0,4.0,7.0,2.15557,111.0,35.0,104.0,0.0,1.0,0.97,0.86,99.0,97.21,66.0,1.0
1.0,3.0,6.0,2.18164,332.0,43.0,54.33,0.0,1.0,1.58,0.67,100.0,98.21,7.0,1.0
1.0,1.0,3.0,1.06716,83.0,4.0,69.33,0.0,1.0,0.8,1.33,101.0,99.2,8.0,1.0
1.0,2.0,8.0,2.7479,111.0,88.0,97.25,0.0,1.0,0.73,0.63,102.0,100.09,9.0,-1.0
1.0,1.0,1.0,0.0,1.0,1.0,25.0,0.0,1.0,8.69,3.0,105.0,103.09,36.0,-1.0
1.0,1.0,1.0,0.0,26.0,9.0,108.0,0.0,1.0,0.03,2.0,107.0,105.08,11.0,-1.0
1.0,1.0,4.0,1.9656,9.0,6.0,68.25,0.0,1.0,0.8,0.75,110.0,107.99,69.0,-1.0
1.0,2.0,5.0,2.02665,157.0,13.0,62.2,0.0,1.0,0.58,0.4,48.0,46.94,27.0,-1.0
2.0,5.0,7.0,2.43298,249.0,3.0,89.29,0.0,2.0,2.5,2.86,112.0,109.2,76.0,-1.0
10.0,21.0,34.0,4.1623,365.0,189.0,113.26,0.0,4.0,5.11,2.32,115.0,111.89,168.0,1.0
1.0,4.0,8.0,2.1171900000000003,286.0,15.0,89.5,0.0,1.0,0.07,0.75,122.0,118.82,6.0,-1.0
