@relation camel-0-train0

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data

3,3,3,0.182606,170,2,143.33,0,1,0.06,0.67,4,4,2,-1
1,6,9,1.82259,477,24,34.56,0,1,0.05,0.56,0,0,0,1
1,3,3,1.27829,58,0,132,0,1,0.1,2.33,9,9,7,-1
1,3,4,1.79055,172,4,98.5,0,2,0.12,2.25,5,5,5,-1
2,6,13,3.26598,343,94,66.77,0,2,0.13,1,12,11.99,13,-1
1,1,1,0,7,3,72,0,1,0,3,14,13.98,6,-1
1,2,2,0.998636,15,8,117,0,2,0.01,2.5,15,14.98,7,-1
1,4,10,2.91539,346,25,79.9,0,2,0.21,1.6,16,15.98,11,-1
1,1,1,0,13,0,68,0,2,0.31,3,1,1,1,-1
2,6,10,2.53572,23,44,78.9,0,2,0.33,1.8,9,8.99,11,-1
1,3,3,1.40564,13,3,111.33,0,2,0.37,3.67,10,9.99,10,-1
2,10,23,3.73035,298,54,81.13,0,3,0.22,1.17,17,16.96,20,1
1,1,1,0,5,5,376,0,2,0,14,18,17.96,13,-1
2,11,41,4.99222,165,111,84.02,0,3,0.31,0.8,19,18.96,23,-1
1,1,1,0,76,0,0,0,0,0,0,20,19.96,15,-1
1,1,2,0.986126,111,84,42,0,3,0.04,3,22,21.96,17,-1
1,1,10,2.71337,60,62,73.9,0,2,0.42,1.7,23,22.95,18,-1
2,7,16,3.34627,250,7,85.94,0,3,0.06,1.69,24,23.95,30,1
1,1,1,0,2,2,412,0,2,0,19,26,25.95,21,-1
2,8,10,2.3842,75,10,101.5,0,2,0.14,2.3,27,26.95,34,-1
1,1,1,0,118,118,156,0,1,0,2,16,15.97,2,-1
1,1,1,0,75,84,156,0,1,0.02,3,17,16.97,3,-1
1,1,3,1.48946,450,0,0,0,0,0,0,28,27.9,23,1
1,6,19,3.77649,700,67,98.68,0,3,0.46,1.84,29,28.89,24,-1
1,6,6,1.7629,35,5,20.83,0,3,1.59,1,32,31.88,27,-1
1,4,10,2.55858,189,61,158.5,0,2,0.1,3.2,33,32.88,28,-1
1,1,1,0,20,9,136,0,2,0.01,16,34,33.88,29,-1
2,14,32,4.61517,28,34,56.66,0,3,1.14,0.81,36,35.87,45,-1
4,8,15,3.39855,495,50,72.33,0,3,0.33,1.93,38,37.86,52,1
1,1,1,0,1,0,0,0,0,0,0,39,38.86,1,-1
0,0,0,0,0,0,0,0,0,0,0,24,23.92,0,-1
0,0,0,0,0,0,0,0,0,0,0,26,25.92,0,-1
1,6,5,2.11933,246,50,67.4,0,1,0.05,0.2,27,26.91,1,-1
2,6,13,2.75803,155,78,130.85,0,2,0.17,2.31,29,28.89,20,-1
1,6,11,3.06467,200,32,94.91,0,2,0.66,1.36,42,41.8,36,1
1,4,4,1.4183,12,12,126.75,0,3,0,4.5,44,43.8,38,-1
1,1,5,2.05263,153,217,73.8,0,2,0.55,3,45,44.8,18,-1
2,2,2,0.754406,37,46,95.5,0,1,0.08,4,51,50.78,65,1
3,4,8,2.25742,311,3,72.13,0,3,0.43,2.25,53,52.78,31,-1
1,1,2,0.982859,22,4,52.5,0,1,0.02,0.5,6,5.98,2,-1
1,1,1,0,18,0,341,0,3,0.13,11,56,55.75,7,-1
1,1,7,2.65602,105,416,59.43,0,1,0.05,0.29,7,6.98,3,-1
2,5,5,1.93278,98,12,156.4,0,2,0.22,4.8,33,32.85,27,-1
1,4,10,2.93835,1103,0,0,0,0,0,0,60,59.74,0,-1
1,1,1,0,1,0,404,0,3,0.01,13,61,60.74,9,-1
1,2,2,0.811278,4,4,137,0,3,0.79,7.5,37,36.81,23,1
4,7,10,2.55216,213,179,115.9,0,2,0.75,2.1,65,64.62,82,-1
4,5,6,1.61045,95,6,156,0,3,0.14,3,67,66.62,42,-1
2,3,3,1.40069,75,17,152.67,0,2,0.02,3.67,72,71.58,57,-1
2,8,17,3.29692,369,172,83,0,4,3.13,2.24,74,73.03,60,-1
1,1,2,0.970951,3,2,89,0,2,4.1,12,76,75.03,54,-1
1,3,13,2.93776,145,77,79.92,0,3,0.94,1,78,77.01,9,-1
7,19,66,5.39252,1569,411,74.33,0,4,3.28,1.14,80,78.84,114,1
1,1,2,0.696212,10,6,79.5,0,2,0,3.5,81,79.84,11,-1
1,1,1,0,103,0,0,0,0,0,0,83,81.8,58,1
0,0,0,0,0,0,0,0,0,0,0,42,41.34,0,-1
1,2,5,1.65276,32,10,87.8,0,1,2.2,1,90,88.76,8,-1
1,2,7,2.45375,131,143,89.29,0,3,1.73,2.14,44,43.32,25,-1
2,4,10,1.43422,596,88,125.3,0,3,2.36,4.4,91,89.52,46,-1
1,1,3,1.42921,56,5,206.33,0,2,0.01,5.33,92,90.52,34,-1
1,4,6,1.83079,99,4,80.5,0,3,4.37,4,97,95.28,64,-1
1,4,7,2.15557,111,35,104,0,1,0.97,0.86,99,97.21,66,1
1,3,6,2.18164,332,43,54.33,0,1,1.58,0.67,100,98.21,7,1
1,1,3,1.06716,83,4,69.33,0,1,0.8,1.33,101,99.2,8,1
1,2,8,2.7479,111,88,97.25,0,1,0.73,0.63,102,100.09,9,-1
1,1,1,0,1,1,25,0,1,8.69,3,105,103.09,36,-1
1,1,1,0,26,9,108,0,1,0.03,2,107,105.08,11,-1
1,1,4,1.9656,9,6,68.25,0,1,0.8,0.75,110,107.99,69,-1
1,2,5,2.02665,157,13,62.2,0,1,0.58,0.4,48,46.94,27,-1
2,5,7,2.43298,249,3,89.29,0,2,2.5,2.86,112,109.2,76,-1
10,21,34,4.1623,365,189,113.26,0,4,5.11,2.32,115,111.89,168,1
1,4,8,2.11719,286,15,89.5,0,1,0.07,0.75,122,118.82,6,-1
6,19,29,3.89136,358,520,81.1,0,4,3.23,2.17,124,120.55,163,1
5,20,54,4.25289,151,593,68.41,0,4,3.41,1.11,125,121.53,113,-1
1,1,1,0,2,0,317,0,2,0.01,20,126,122.53,79,-1
1,1,1,0,7,8,117,0,1,8.06,1,130,126.52,16,-1
2,3,4,1.32249,91,3,102.25,0,2,0.06,7,131,127.5,91,-1
1,3,4,1.2535,446,0,0,0,0,0,0,132,128.17,0,1
1,5,5,0.831323,594,24,104,0,2,1.61,4,133,129.16,83,1
1,1,1,0,3,3,528,0,1,0,1,134,130.16,84,1
1,1,1,0,21,4,139,0,1,2.22,4,138,134.16,17,-1
1,3,11,3.07413,571,93,21.18,0,1,0.2,0.55,139,135.16,18,-1
1,1,1,0,1,1,294,0,1,1.12,4,148,139.95,22,-1
1,1,1,0,1,1,126,0,2,13.38,24,153,144.63,41,-1
