ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_RA
1.0,10.0,42.0,5.07492,2295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,3.0,3.0,0.182606,170.0,2.0,143.33,0.0,1.0,0.06,0.67,4.0,4.0,2.0,-1.0
1.0,3.0,3.0,1.27829,58.0,0.0,132.0,0.0,1.0,0.1,2.33,9.0,9.0,7.0,-1.0
2.0,2.0,2.0,0.116115,64.0,0.0,157.0,0.0,1.0,0.11,2.0,0.0,0.0,0.0,-1.0
1.0,3.0,7.0,2.33408,302.0,13.0,27.14,0.0,1.0,0.06,0.57,11.0,10.99,3.0,-1.0
2.0,4.0,18.0,3.35564,174.0,66.0,57.28,0.0,2.0,0.32,0.56,4.0,4.0,4.0,-1.0
1.0,3.0,4.0,1.79055,172.0,4.0,98.5,0.0,2.0,0.12,2.25,5.0,5.0,5.0,-1.0
3.0,8.0,9.0,2.3439400000000004,337.0,18.0,97.44,0.0,3.0,0.12,2.0,7.0,7.0,7.0,-1.0
2.0,6.0,13.0,3.26598,343.0,94.0,66.77,0.0,2.0,0.13,1.0,12.0,11.99,13.0,-1.0
2.0,4.0,5.0,1.94387,85.0,11.0,89.2,0.0,2.0,0.02,2.2,13.0,12.98,15.0,-1.0
1.0,4.0,10.0,2.91539,346.0,25.0,79.9,0.0,2.0,0.21,1.6,16.0,15.98,11.0,-1.0
2.0,6.0,11.0,2.7028,199.0,108.0,84.27,0.0,2.0,0.19,1.45,8.0,7.99,9.0,-1.0
1.0,1.0,1.0,0.0,13.0,0.0,68.0,0.0,2.0,0.31,3.0,1.0,1.0,1.0,-1.0
1.0,3.0,3.0,1.40564,13.0,3.0,111.33,0.0,2.0,0.37,3.67,10.0,9.99,10.0,-1.0
2.0,10.0,23.0,3.73035,298.0,54.0,81.13,0.0,3.0,0.22,1.17,17.0,16.96,20.0,1.0
1.0,1.0,1.0,0.0,5.0,5.0,376.0,0.0,2.0,0.0,14.0,18.0,17.96,13.0,-1.0
2.0,11.0,41.0,4.99222,165.0,111.0,84.02,0.0,3.0,0.31,0.8,19.0,18.96,23.0,-1.0
1.0,1.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.96,15.0,-1.0
1.0,1.0,2.0,0.986126,111.0,84.0,42.0,0.0,3.0,0.04,3.0,22.0,21.96,17.0,-1.0
1.0,1.0,10.0,2.7133700000000003,60.0,62.0,73.9,0.0,2.0,0.42,1.7,23.0,22.95,18.0,-1.0
2.0,7.0,16.0,3.34627,250.0,7.0,85.94,0.0,3.0,0.06,1.69,24.0,23.95,30.0,1.0
