@relation tuscany-1-train2

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data

0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,0,0,0,0,4,4,0,-1
1,1,1,0,1,1,34,0,1,0.97,1,18,17.8,1,-1
1,1,3,0.247917,4883,0,0,0,0,0,0,5,4.99,5,-1
1,1,2,0.956457,62,28,15.5,0,2,0.12,1.5,10,9.86,10,-1
1,1,1,0,0,177,177,0,1,19.38,1,16,15.53,16,-1
1,1,1,0,0,9,130,0,2,2.86,5,41,38.74,3,-1
1,1,1,0,1,1,12,0,1,3.97,1,31,29.4,31,-1
1,1,1,0,2,0,101,0,2,1.33,9,62,57.54,48,-1
1,1,1,0,2,2,245,0,2,60.76,2,66,61.42,52,-1
1,1,2,0.936081,87,1,82.5,0,2,44.9,1.5,76,67.95,58,-1
1,3,22,3.31679,141,194,111.59,0,2,58.63,0.82,80,71.06,62,1
1,1,2,0.733538,7,27,109,0,2,3.46,4,85,74.84,67,-1
1,1,1,0,126,0,254,0,2,67.84,2,88,77.47,70,-1
2,10,88,1.96241,1168,0,0.39,0,1,1.29,0.01,66,60.29,30,-1
1,1,1,0,0,1,35,0,2,4.23,2,71,64.61,5,1
1,9,87,1.95412,0,1167,13.41,0,1,4.25,0.01,73,66.6,30,-1
1,3,4,1.66076,44,12,111.5,0,3,49.6,4.25,114,95.9,87,-1
1,1,2,0.994694,35,0,157,0,2,63.95,4,115,96.9,88,-1
1,9,50,3.76537,451,566,191.82,0,3,43.02,1.46,123,102.07,96,1
1,10,56,4.95191,443,1137,188.3,0,3,50.75,1.09,124,101.43,97,1
1,5,17,3.56072,141,121,87.41,0,3,27.47,1.29,129,105.25,100,1
0,0,0,0,0,0,0,0,0,0,0,131,107.25,0,-1
1,1,1,0,2,2,102,0,2,0.43,7,137,111.47,106,-1
1,2,6,2.34374,24,23,82.33,0,3,10.23,3.5,139,112.57,108,-1
1,1,1,0,0,6,29,0,1,0.02,1,149,119.64,115,-1
1,2,3,1.33934,62,86,155,1,2,18.42,7.33,156,124.8,120,-1
1,1,1,0,34,5,34,0,3,1.23,5,442,364.31,30,-1
2,2,2,0.994985,11,13,95.5,0,4,0.62,9,443,365.31,39,-1
1,2,2,0.998439,85,1,158,0,2,28.99,5,162,124.8,125,1
1,2,4,1.95425,5,12,59.25,0,3,41.92,5,167,126.31,130,-1
1,3,3,1.09496,176,220,138.33,0,2,14.55,8,1,1,1,1
1,4,11,2.82742,695,273,64.64,0,3,5.2,1.36,170,125.11,133,-1
2,2,2,0.890492,82,48,91.5,0,4,33.12,11,560,433.65,59,-1
1,1,2,0.872162,30,11,162,1,3,13.83,5,7,6.79,7,-1
1,2,4,1.79456,60,50,139.5,1,3,14.5,4.25,9,8.79,9,1
1,1,1,0,12,10,239,1,1,35.91,6,10,9.79,10,-1
1,1,2,0.721928,2,13,80.5,0,3,22.87,3.5,17,16.76,17,-1
2,5,9,2.55411,678,0,12.89,0,3,0,1.11,597,450.18,57,-1
1,2,2,0.246023,17,32,75,0,1,4.87,0.5,23,22.21,1,-1
1,1,1,0,15,64,810,0,1,4.99,1,173,120.32,28,-1
1,1,1,0,40,128,761,0,2,2.36,2,24,23.05,2,-1
1,7,10,3.31197,160,122,97,0,2,8.26,0.2,27,25.96,3,-1
0,0,0,0,0,0,0,0,0,0,0,637,479.24,0,-1
2,2,2,0.9629,20,11,369,0,3,5.13,3,176,121.48,32,-1
1,2,2,0.675864,19,127,369.5,0,3,2.1,3,178,123.46,31,-1
3,3,3,1.32218,6,5,98,0,5,11.57,9.67,209,157.26,35,-1
1,1,1,0,144,132,642,0,3,4.99,6,184,127.75,37,-1
1,1,1,0,1,2,138,0,4,29.04,6,34,31.26,27,-1
1,2,34,4.98341,42,54,37.65,0,4,44.3,1.44,188,128.43,136,-1
1,1,1,0,1,1,46,0,1,33.03,1,189,129.41,39,-1
1,1,2,0.439497,21,1,165,0,2,28.66,1,190,130.41,40,-1
1,2,2,1,48,0,175,0,3,16.48,8,191,131.21,137,-1
1,1,1,0,1,1,159,1,3,0.81,15,36,32.87,29,-1
1,1,1,0,3,1,159,1,3,0.17,16,37,33.86,30,-1
1,2,3,1.24905,78,9,163.33,0,3,32.13,9,41,36.09,34,1
0,0,0,0,0,0,0,0,0,0,0,46,40.22,0,-1
1,1,2,0.572808,170,29,250,0,3,39.34,9,5,4.75,1,-1
1,2,2,0.970951,3,2,146.5,0,1,3.92,1,22,20.38,6,-1
1,6,6,1.50908,404,7,193.17,0,5,49.36,7.33,78,71.54,10,-1
1,2,5,1.48817,479,0,0,0,0,0,0,147,135.53,5,-1
1,1,1,0,4,1,49,0,1,0.01,1,148,136.53,6,-1
1,1,1,0,134,0,0,0,0,0,0,161,145.63,14,-1
1,1,1,0,26,9,124,0,5,33.47,16,211,185.66,9,-1
1,1,2,0.970951,5,0,191.5,0,1,2.45,1.5,212,186.58,50,-1
1,1,1,0,51,1,177,0,6,29.66,27,224,196.57,17,-1
1,12,30,3.48226,1730,45,111.97,1,5,84.46,3.03,1,0.91,1,1
1,1,1,0,1,0,37,0,4,45.85,7,229,198.98,61,-1
1,3,8,1.1561,116,22,110.38,0,6,165.21,3.75,230,199.7,18,-1
1,2,2,0.599314,25,23,290.5,1,5,4.58,15.5,234,202.46,20,1
2,2,2,1,38,0,65,0,2,15.65,1,2,1.86,2,-1
1,1,1,0,1,0,61,0,1,55.94,2,245,210.1,66,-1
1,4,5,1.84923,31,17,456.8,0,4,98.42,3.4,3,2.82,1,-1
1,6,25,3.17619,23,183,154.36,1,5,154.09,2.8,247,209.13,21,-1
3,8,8,3,176,0,323,0,5,128.78,1.25,256,215.67,104,-1
3,9,22,3.70124,706,259,11.77,0,4,76.39,0.36,258,217.67,110,-1
3,6,6,1.58395,11,27,28.83,0,5,62.98,4.17,260,219.66,114,-1
1,1,1,0,2,4,177,0,1,1.47,1,271,227.3,16,-1
1,3,6,1.22246,54,6,22.83,0,1,1.41,0.5,275,230.96,20,-1
2,2,2,0.721928,3,2,66.5,0,1,27.7,1,294,248.35,111,-1
1,1,2,0.605187,23,4,2,0,1,22.76,0.5,299,253.29,84,-1
1,3,3,1.47658,61,8,17.33,0,1,2.02,0.67,305,259,86,-1
1,2,2,1,0,16,32,0,1,5,1.5,856,622.3,49,-1
3,9,9,3.16918,72,17,345,0,1,12.55,0.22,308,260.78,153,-1
1,1,1,0,1,1,125,1,4,24.07,9,320,268.65,39,-1
1,2,2,0.485461,4,15,380,0,2,8.03,3,325,273.08,97,-1
1,2,2,1,4,2,52,0,1,12.96,0.5,327,275.07,33,-1
1,2,2,0.764205,3,6,374.5,0,2,0.02,3.5,329,277.06,99,-1
3,9,9,3.16992,9,9,351.11,0,1,7.99,0.33,334,281.74,181,-1
3,9,9,3.16992,9,9,351,0,1,7.99,0.22,335,282.74,184,-1
2,3,3,1.57662,8,5,63,0,2,0.52,2,336,283.71,144,-1
1,2,5,1.63005,77,24,121,1,6,75.76,7.8,382,319.21,47,1
1,1,1,0,167,0,0,0,0,0,0,387,323.44,48,-1
1,1,1,0,5,5,309,0,5,61.93,8,414,338.58,119,-1
1,2,2,0.468996,10,10,89,0,4,41.65,7.5,416,338.6,49,-1
1,1,1,0,16,4,53,0,1,15.52,1,429,347.38,4,-1
1,1,1,0,1,1,253,0,7,13.6,31,469,378.36,53,-1
1,6,10,3.04252,13,439,145.1,0,5,0.32,3.3,15,12.95,7,-1
1,3,4,1.84662,590,0,0,0,0,0,0,498,397.73,59,-1
1,1,1,0,0,3,97,0,2,68.08,3,500,399.72,146,-1
1,1,1,0,1,0,62,0,1,15.97,10,561,449.63,60,-1
3,9,9,3.16977,107,90,351.11,0,1,47.78,0.44,564,452.59,286,-1
1,3,3,1.08746,362,656,283,0,2,13.06,2.33,568,456.48,163,-1
3,9,9,3.16992,9,9,353,0,1,0.12,0.22,569,457.47,293,-1
1,3,3,1.33026,113,59,168,0,2,27.23,1,576,464.28,66,-1
0,0,0,0,0,0,0,0,0,0,0,593,465.49,0,-1
0,0,0,0,0,0,0,0,0,0,0,597,463.71,0,-1
1,4,4,1.84169,145,4,306.25,1,6,57.87,11.25,1,0.99,1,-1
1,1,1,0,9,2,83,0,1,0.03,1,637,480.33,78,-1
1,3,5,0,0,0,0,0,1,0.01,0.4,6,5.77,3,-1
2,5,15,3.5574,1272,0,10.47,0,5,8.85,1.4,11,10.47,0,-1
1,1,1,0,144,50,794,1,6,190.63,33,967,626.12,80,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
7,20,22,4.36371,26,26,125.41,0,9,265.51,3.64,1042,638.88,540,-1
1,2,9,2.23448,268,192,180.89,0,7,556.52,3.22,1268,648.08,83,-1
1,2,7,2.14006,290,111,313.43,0,7,98.06,6.71,1636,821.28,86,-1
0,0,0,0,0,0,0,0,0,0,0,1890,906.19,0,-1
0,0,0,0,0,0,0,0,0,0,0,1895,911.15,0,-1
1,1,1,0,4,5,160,0,7,454.51,29,1897,913.1,69,-1
1,1,1,0,7,3,945,0,6,637.03,37,1,1,1,-1
0,0,0,0,0,0,0,0,0,0,0,10,9.87,0,-1
1,1,2,0.800392,0,37,18.5,0,1,0.11,0.5,0,0,0,-1
0,0,0,0,0,0,0,0,0,0,0,5,5,0,-1
1,1,1,0,8,8,229,0,1,1.06,1,17,16.83,6,-1
1,2,3,0.979021,215,3,27.33,0,1,2.97,0.33,30,29.02,9,1
1,1,1,0,11,0,1694,0,1,15.03,1,1,0.97,1,-1
1,1,1,0,64,1,207,1,2,11.99,3,2,1.97,2,-1
