@relation tuscany-1-train0

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data

1,1,1,0,1,1,34,0,1,0.97,1,18,17.8,1,-1
1,1,3,0.247917,4883,0,0,0,0,0,0,5,4.99,5,-1
1,1,2,0.253878,140,1,38.5,0,1,3.97,0.5,6,5.86,6,-1
1,1,2,0.956457,62,28,15.5,0,2,0.12,1.5,10,9.86,10,-1
1,1,1,0,0,177,177,0,1,19.38,1,16,15.53,16,-1
1,1,1,0,18,0,112,0,2,0.02,3,23,22.32,23,-1
1,1,1,0,0,9,130,0,2,2.86,5,41,38.74,3,-1
1,5,22,3.09905,103,163,79.91,0,2,10.49,0.91,36,34.25,36,1
1,2,3,1.1467,90,1,197.67,0,2,18.86,2.33,43,40.56,43,1
1,3,22,3.67118,1,8569,397.27,0,2,35.4,0.27,58,53.73,46,-1
1,1,1,0,2,0,101,0,2,1.33,9,62,57.54,48,-1
1,1,5,0.922816,106,14,194.8,0,2,21.8,2,64,59.42,50,-1
1,1,1,0,2,2,245,0,2,60.76,2,66,61.42,52,-1
1,1,1,0,52,0,0,0,0,0,0,68,63.42,54,-1
1,1,2,0.936081,87,1,82.5,0,2,44.9,1.5,76,67.95,58,-1
1,2,3,1.20049,72,89,177.67,0,2,52.7,1.33,77,68.91,59,1
1,1,1,0,0,15,241,0,2,16.39,9,78,69.53,60,-1
1,3,22,3.31679,141,194,111.59,0,2,58.63,0.82,80,71.06,62,1
1,1,2,0.733538,7,27,109,0,2,3.46,4,85,74.84,67,-1
1,1,3,1.34458,12,38,167.67,0,2,2.34,3.67,86,75.83,68,1
1,1,1,0,126,0,254,0,2,67.84,2,88,77.47,70,-1
1,1,12,2.88215,192,407,160.17,0,2,57.25,1.17,91,79.62,73,-1
1,1,1,0,1,1,9,0,1,0.11,1,98,86.42,80,-1
2,10,88,1.96241,1168,0,0.39,0,1,1.29,0.01,66,60.29,30,-1
1,1,3,1.44667,26,9,156.33,1,2,17.76,6.67,104,89.58,86,-1
1,1,1,0,0,1,35,0,2,4.23,2,71,64.61,5,1
1,9,87,1.95412,0,1167,13.41,0,1,4.25,0.01,73,66.6,30,-1
1,9,49,5.61313,715,76,129.73,0,2,74.93,0.53,92,85.14,2,-1
1,1,2,0.994694,35,0,157,0,2,63.95,4,115,96.9,88,-1
1,1,2,0.985228,18,17,382,0,2,18.75,6,120,101,93,-1
1,10,56,4.95191,443,1137,188.3,0,3,50.75,1.09,124,101.43,97,1
1,2,4,1.69224,398,0,0,0,0,0,0,125,102.43,98,1
0,0,0,0,0,0,0,0,0,0,0,131,107.25,0,-1
1,1,1,0,2,2,102,0,2,0.43,7,137,111.47,106,-1
1,2,6,2.34374,24,23,82.33,0,3,10.23,3.5,139,112.57,108,-1
1,4,20,3.85007,75,85,149.95,0,2,0.23,2.1,144,115.48,112,-1
1,1,1,0,0,6,29,0,1,0.02,1,149,119.64,115,-1
1,5,9,2.55639,49,21,69,0,3,8.41,2.67,152,121.11,118,-1
2,2,2,0.994985,11,13,95.5,0,4,0.62,9,443,365.31,39,-1
1,7,21,3.76712,258,176,124.71,0,4,31.23,3.29,157,124.08,121,-1
1,2,2,0.998439,85,1,158,0,2,28.99,5,162,124.8,125,1
1,3,7,2.00494,15,15,119.43,1,3,1.82,3.43,164,124.9,127,-1
2,2,2,0.890492,82,48,91.5,0,4,33.12,11,560,433.65,59,-1
1,1,2,0.872162,30,11,162,1,3,13.83,5,7,6.79,7,-1
1,2,4,1.79456,60,50,139.5,1,3,14.5,4.25,9,8.79,9,1
1,1,1,0,12,10,239,1,1,35.91,6,10,9.79,10,-1
1,2,3,0.975884,19,70,108,0,2,29.15,4.67,12,11.76,12,-1
1,1,2,0.721928,2,13,80.5,0,3,22.87,3.5,17,16.76,17,-1
2,5,9,2.55411,678,0,12.89,0,3,0,1.11,597,450.18,57,-1
1,2,2,0.246023,17,32,75,0,1,4.87,0.5,23,22.21,1,-1
1,1,1,0,15,64,810,0,1,4.99,1,173,120.32,28,-1
1,1,2,0.755375,36,10,8,0,1,2.51,0.5,174,121.32,1,-1
1,1,1,0,40,128,761,0,2,2.36,2,24,23.05,2,-1
1,1,1,0,1,1,65,0,2,2.87,2,25,24.02,0,-1
1,7,10,3.31197,160,122,97,0,2,8.26,0.2,27,25.96,3,-1
0,0,0,0,0,0,0,0,0,0,0,637,479.24,0,-1
2,2,2,0.9629,20,11,369,0,3,5.13,3,176,121.48,32,-1
3,3,3,1.32218,6,5,98,0,5,11.57,9.67,209,157.26,35,-1
1,1,1,0,144,132,642,0,3,4.99,6,184,127.75,37,-1
1,1,1,0,1,2,138,0,4,29.04,6,34,31.26,27,-1
1,2,34,4.98341,42,54,37.65,0,4,44.3,1.44,188,128.43,136,-1
1,1,1,0,1,1,46,0,1,33.03,1,189,129.41,39,-1
1,1,1,0,1,1,159,1,3,0.81,15,36,32.87,29,-1
1,1,1,0,3,1,159,1,3,0.17,16,37,33.86,30,-1
1,2,3,1.24905,78,9,163.33,0,3,32.13,9,41,36.09,34,1
