ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,buggy_RA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,-1.0
1.0,1.0,1.0,0.0,1.0,1.0,34.0,0.0,1.0,0.97,1.0,18.0,17.8,1.0,-1.0
1.0,1.0,3.0,0.247917,4883.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.99,5.0,-1.0
1.0,1.0,2.0,0.253878,140.0,1.0,38.5,0.0,1.0,3.97,0.5,6.0,5.86,6.0,-1.0
1.0,1.0,2.0,0.956457,62.0,28.0,15.5,0.0,2.0,0.12,1.5,10.0,9.86,10.0,-1.0
1.0,1.0,1.0,0.0,0.0,177.0,177.0,0.0,1.0,19.38,1.0,16.0,15.53,16.0,-1.0
1.0,1.0,1.0,0.0,18.0,0.0,112.0,0.0,2.0,0.02,3.0,23.0,22.32,23.0,-1.0
1.0,1.0,1.0,0.0,0.0,9.0,130.0,0.0,2.0,2.86,5.0,41.0,38.74,3.0,-1.0
1.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,1.0,3.97,1.0,31.0,29.4,31.0,-1.0
1.0,5.0,22.0,3.09905,103.0,163.0,79.91,0.0,2.0,10.49,0.91,36.0,34.25,36.0,1.0
1.0,2.0,3.0,1.1467,90.0,1.0,197.67,0.0,2.0,18.86,2.33,43.0,40.56,43.0,1.0
1.0,3.0,22.0,3.67118,1.0,8569.0,397.27,0.0,2.0,35.4,0.27,58.0,53.73,46.0,-1.0
1.0,1.0,1.0,0.0,2.0,0.0,101.0,0.0,2.0,1.33,9.0,62.0,57.54,48.0,-1.0
1.0,1.0,5.0,0.922816,106.0,14.0,194.8,0.0,2.0,21.8,2.0,64.0,59.42,50.0,-1.0
1.0,1.0,1.0,0.0,2.0,2.0,245.0,0.0,2.0,60.76,2.0,66.0,61.42,52.0,-1.0
1.0,1.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,63.42,54.0,-1.0
1.0,1.0,2.0,0.936081,87.0,1.0,82.5,0.0,2.0,44.9,1.5,76.0,67.95,58.0,-1.0
1.0,2.0,3.0,1.20049,72.0,89.0,177.67,0.0,2.0,52.7,1.33,77.0,68.91,59.0,1.0
1.0,1.0,1.0,0.0,0.0,15.0,241.0,0.0,2.0,16.39,9.0,78.0,69.53,60.0,-1.0
1.0,3.0,22.0,3.31679,141.0,194.0,111.59,0.0,2.0,58.63,0.82,80.0,71.06,62.0,1.0
1.0,1.0,2.0,0.733538,7.0,27.0,109.0,0.0,2.0,3.46,4.0,85.0,74.84,67.0,-1.0
1.0,1.0,3.0,1.34458,12.0,38.0,167.67,0.0,2.0,2.34,3.67,86.0,75.83,68.0,1.0
1.0,1.0,12.0,2.88215,192.0,407.0,160.17,0.0,2.0,57.25,1.17,91.0,79.62,73.0,-1.0
1.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,1.0,0.11,1.0,98.0,86.42,80.0,-1.0
2.0,10.0,88.0,1.96241,1168.0,0.0,0.39,0.0,1.0,1.29,0.01,66.0,60.29,30.0,-1.0
1.0,1.0,3.0,1.44667,26.0,9.0,156.33,1.0,2.0,17.76,6.67,104.0,89.58,86.0,-1.0
1.0,9.0,87.0,1.95412,0.0,1167.0,13.41,0.0,1.0,4.25,0.01,73.0,66.6,30.0,-1.0
1.0,9.0,49.0,5.61313,715.0,76.0,129.73,0.0,2.0,74.93,0.53,92.0,85.14,2.0,-1.0
1.0,3.0,4.0,1.6607599999999998,44.0,12.0,111.5,0.0,3.0,49.6,4.25,114.0,95.9,87.0,-1.0
1.0,1.0,2.0,0.994694,35.0,0.0,157.0,0.0,2.0,63.95,4.0,115.0,96.9,88.0,-1.0
1.0,1.0,2.0,0.985228,18.0,17.0,382.0,0.0,2.0,18.75,6.0,120.0,101.0,93.0,-1.0
1.0,9.0,50.0,3.76537,451.0,566.0,191.82,0.0,3.0,43.02,1.46,123.0,102.07,96.0,1.0
1.0,10.0,56.0,4.95191,443.0,1137.0,188.3,0.0,3.0,50.75,1.09,124.0,101.43,97.0,1.0
1.0,2.0,4.0,1.6922400000000002,398.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,102.43,98.0,1.0
1.0,5.0,17.0,3.56072,141.0,121.0,87.41,0.0,3.0,27.47,1.29,129.0,105.25,100.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,107.25,0.0,-1.0
1.0,4.0,20.0,3.85007,75.0,85.0,149.95,0.0,2.0,0.23,2.1,144.0,115.48,112.0,-1.0
1.0,5.0,9.0,2.55639,49.0,21.0,69.0,0.0,3.0,8.41,2.67,152.0,121.11,118.0,-1.0
1.0,2.0,3.0,1.33934,62.0,86.0,155.0,1.0,2.0,18.42,7.33,156.0,124.8,120.0,-1.0
1.0,1.0,1.0,0.0,34.0,5.0,34.0,0.0,3.0,1.23,5.0,442.0,364.31,30.0,-1.0
1.0,7.0,21.0,3.76712,258.0,176.0,124.71,0.0,4.0,31.23,3.29,157.0,124.08,121.0,-1.0
1.0,3.0,7.0,2.00494,15.0,15.0,119.43,1.0,3.0,1.82,3.43,164.0,124.9,127.0,-1.0
1.0,2.0,4.0,1.95425,5.0,12.0,59.25,0.0,3.0,41.92,5.0,167.0,126.31,130.0,-1.0
1.0,3.0,3.0,1.09496,176.0,220.0,138.33,0.0,2.0,14.55,8.0,1.0,1.0,1.0,1.0
1.0,4.0,11.0,2.82742,695.0,273.0,64.64,0.0,3.0,5.2,1.36,170.0,125.11,133.0,-1.0
1.0,1.0,2.0,0.8721620000000001,30.0,11.0,162.0,1.0,3.0,13.83,5.0,7.0,6.79,7.0,-1.0
1.0,2.0,4.0,1.79456,60.0,50.0,139.5,1.0,3.0,14.5,4.25,9.0,8.79,9.0,1.0
1.0,1.0,1.0,0.0,12.0,10.0,239.0,1.0,1.0,35.91,6.0,10.0,9.79,10.0,-1.0
1.0,2.0,3.0,0.975884,19.0,70.0,108.0,0.0,2.0,29.15,4.67,12.0,11.76,12.0,-1.0
1.0,2.0,2.0,0.246023,17.0,32.0,75.0,0.0,1.0,4.87,0.5,23.0,22.21,1.0,-1.0
1.0,1.0,1.0,0.0,15.0,64.0,810.0,0.0,1.0,4.99,1.0,173.0,120.32,28.0,-1.0
1.0,1.0,2.0,0.755375,36.0,10.0,8.0,0.0,1.0,2.51,0.5,174.0,121.32,1.0,-1.0
1.0,1.0,1.0,0.0,40.0,128.0,761.0,0.0,2.0,2.36,2.0,24.0,23.05,2.0,-1.0
1.0,1.0,1.0,0.0,1.0,1.0,65.0,0.0,2.0,2.87,2.0,25.0,24.02,0.0,-1.0
1.0,7.0,10.0,3.31197,160.0,122.0,97.0,0.0,2.0,8.26,0.2,27.0,25.96,3.0,-1.0
1.0,2.0,2.0,0.675864,19.0,127.0,369.5,0.0,3.0,2.1,3.0,178.0,123.46,31.0,-1.0
3.0,3.0,3.0,1.32218,6.0,5.0,98.0,0.0,5.0,11.57,9.67,209.0,157.26,35.0,-1.0
1.0,1.0,1.0,0.0,144.0,132.0,642.0,0.0,3.0,4.99,6.0,184.0,127.75,37.0,-1.0
1.0,2.0,34.0,4.98341,42.0,54.0,37.65,0.0,4.0,44.3,1.44,188.0,128.43,136.0,-1.0
1.0,1.0,1.0,0.0,1.0,1.0,46.0,0.0,1.0,33.03,1.0,189.0,129.41,39.0,-1.0
1.0,1.0,2.0,0.439497,21.0,1.0,165.0,0.0,2.0,28.66,1.0,190.0,130.41,40.0,-1.0
1.0,2.0,2.0,1.0,48.0,0.0,175.0,0.0,3.0,16.48,8.0,191.0,131.21,137.0,-1.0
1.0,1.0,1.0,0.0,3.0,1.0,159.0,1.0,3.0,0.17,16.0,37.0,33.86,30.0,-1.0
1.0,2.0,3.0,1.24905,78.0,9.0,163.33,0.0,3.0,32.13,9.0,41.0,36.09,34.0,1.0
1.0,2.0,2.0,0.997503,15.0,2.0,187.5,0.0,3.0,30.04,7.5,44.0,38.59,37.0,-1.0
1.0,1.0,2.0,0.572808,170.0,29.0,250.0,0.0,3.0,39.34,9.0,5.0,4.75,1.0,-1.0
1.0,2.0,2.0,0.304587,91.0,1.0,54.5,0.0,3.0,62.45,5.5,195.0,115.99,140.0,-1.0
1.0,1.0,1.0,0.0,1.0,0.0,36.0,0.0,4.0,65.95,5.0,15.0,13.55,4.0,-1.0
1.0,2.0,2.0,0.970951,3.0,2.0,146.5,0.0,1.0,3.92,1.0,22.0,20.38,6.0,-1.0
1.0,6.0,6.0,1.50908,404.0,7.0,193.17,0.0,5.0,49.36,7.33,78.0,71.54,10.0,-1.0
1.0,2.0,5.0,1.48817,479.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,135.53,5.0,-1.0
1.0,1.0,1.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,145.63,14.0,-1.0
1.0,7.0,20.0,3.44434,2839.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,169.56,40.0,1.0
1.0,2.0,3.0,1.04516,1.0,233.0,149.33,0.0,1.0,2.05,0.67,206.0,181.46,48.0,-1.0
1.0,1.0,1.0,0.0,26.0,9.0,124.0,0.0,5.0,33.47,16.0,211.0,185.66,9.0,-1.0
1.0,1.0,1.0,0.0,51.0,1.0,177.0,0.0,6.0,29.66,27.0,224.0,196.57,17.0,-1.0
1.0,12.0,30.0,3.48226,1730.0,45.0,111.97,1.0,5.0,84.46,3.03,1.0,0.91,1.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,37.0,0.0,4.0,45.85,7.0,229.0,198.98,61.0,-1.0
1.0,3.0,8.0,1.1561,116.0,22.0,110.38,0.0,6.0,165.21,3.75,230.0,199.7,18.0,-1.0
1.0,2.0,2.0,0.599314,25.0,23.0,290.5,1.0,5.0,4.58,15.5,234.0,202.46,20.0,1.0
2.0,2.0,2.0,1.0,38.0,0.0,65.0,0.0,2.0,15.65,1.0,2.0,1.86,2.0,-1.0
1.0,1.0,1.0,0.0,1.0,0.0,61.0,0.0,1.0,55.94,2.0,245.0,210.1,66.0,-1.0
1.0,4.0,5.0,1.84923,31.0,17.0,456.8,0.0,4.0,98.42,3.4,3.0,2.82,1.0,-1.0
1.0,1.0,5.0,1.6426900000000002,112.0,42.0,150.4,0.0,1.0,28.07,0.8,248.0,210.12,67.0,-1.0
